ABL1	AKT1	ATM	ATR	AURKA	AURKB	BRAF	CAMK1	CAMK2A	CAMK2D	CDC7	CDK1	CDK2	CDK4	CDK5	CDK7	CDK9	CHEK1	CHEK2	CHUK	CSNK1A1	CSNK1D	CSNK2A1	DAPK1	DYRK1A	DYRK2	EGFR	FYN	GSK3B	IKBKB	INSR	IRAK1	JAK2	LATS1	LCK	LYN	MAP2K1	MAP2K4	MAP3K5	MAP3K7	MAP3K8	MAPK1	MAPK11	MAPK14	MAPK7	MAPK8	MAPKAPK2	MARK2	MTOR	NEK6	PAK1	PAK2	PAK4	PDPK1	PIM1	PLK1	PLK3	PRKAA1	PRKACA	PRKCA	PRKCB	PRKCD	PRKCE	PRKCI	PRKCQ	PRKCZ	PRKD1	PRKG1	RET	ROCK1	RPS6KA1	RPS6KA3	RPS6KA5	RPS6KB1	SGK1	SRC	STK11	SYK	TBK1	TTK	ULK1	VRK1
FYN	0.012964256685777	0.0735157427832545	-0.0324963056556729	-0.0398852930082025	0.0842636385833295	0.0991587341079908	-0.134143946384196	-0.0389105298033831	-0.0344746182170078	-0.00761709769159562	0.076796603916814	0.017403413568362	0.030328113695168	-0.0233630326382463	-0.00326249921435364	0.0789891128368371	0.118841800227561	0.0242332515319401	-0.0138401044192038	-0.1357335518584	-0.179230066576892	0.0177913395659967	-0.0422771706546354	-0.127389437827768	0.0897893156163196	-0.0136938959831357	-0.00303215352123462	1	-0.0762629704725471	0.0463099784468408	0.0872974645244591	0.00936467387873071	-0.00550714515069764	0.00998631803625385	-0.0486291617213441	0.0522299121444872	-0.05407463947582	-0.00774602417074581	-0.0314523601437422	0.145834806218763	0.0768462734408472	-0.0446529779543323	0.155397460720649	-0.00827457597619975	0.067060219638138	-0.0868425145753881	-0.0561108498475811	-0.0526586565527112	0.122857263355321	-0.174768671883204	0.053142203126591	-0.0481203922974807	0.036310138512335	-0.0375304238846582	-0.0807875944566928	-0.0795266217143378	0.133378002103131	0.0639838854507583	0.0247591253641549	-0.0896473603997403	0.0491274000679501	0.088497477460212	-0.0573595059630306	0.011058800790049	0.0304216373508039	0.146314600972157	-0.0635835843649158	0.199822923764436	0.0617302127474593	0.114010779362214	0.0485745669947101	-0.238137999701199	-0.085828213408149	-0.125209342169925	0.014189039069168	0.0482788143673679	0.00850004007116915	0.117027166532469	-0.116257743082844	0.0656078922076983	0.0371083641679276	0.0362732640383375
GSK3B	0.0397133482640841	0.0914319380444399	-0.0765426820769378	-0.0376582400179325	-0.059656880673772	0.0907547641880475	0.020041717879212	-0.0703459317241196	-0.0485144625436025	0.019358086832319	0.0668909746644807	0.121613622502241	0.00524945829699536	-0.0506386213471543	0.118180137550953	0.221437616023343	-0.0333643115385641	0.0143050535233389	0.0209922415913069	-0.00635471592009746	0.112514056469255	-0.0443531159663032	0.00440614343799836	0.0146948408372662	0.106606717624279	-0.00201967418201394	0.0161740387607985	-0.0762629704725469	1	0.112184173586295	-0.149868179190955	-0.0892943616359199	0.149340478343784	0.155292349127459	0.0326058635613877	0.0103412067160394	-0.0324303507402967	-0.0108581428426301	-0.0573395046679589	-0.0204644567295196	-0.0843505805521691	-0.0209366512295823	-0.00572075044190785	0.0627341123029356	-0.0596829425766093	-0.17757052789302	-0.105698459011586	-0.0512292309946128	0.0841311774485401	-0.0147436500887624	-0.102159806561169	-0.0990268412761684	-0.0186879780063439	0.0813198135697238	-0.00640170619248176	-0.0999339920545167	0.0275726938851883	-0.0266960069099446	0.00591716525342157	0.143696287559123	-0.0607810199470372	-0.00044227104529735	0.0373945446622714	-0.0366058450791074	-0.0727630920768576	-0.03770494005509	0.00800484998619329	-0.0610949712790688	-0.00613248845663536	0.105624905913452	0.0817105787663218	0.0967829372419036	0.0722029928373773	-0.181754320543371	-0.131801755098083	0.06965622697795	-0.0446266277342664	-0.0682975673437666	0.0370393944961245	0.0859538124271911	0.00688917272717481	0.0308739023847849
IKBKB	0.12861241631972	-0.236048099662802	0.0832760929348851	-0.110847398586112	0.0857095746651347	0.0233098541082576	0.0428394794733526	0.0387251028008783	-0.087437721276268	-0.20807101915837	-0.0152027965619181	-0.10385912927412	-0.0249909624562365	0.0230409490587803	-0.0436428427940815	-0.151840645613348	0.0874534681360503	-0.0352993495066443	-0.0350152867508552	0.0721771323608613	0.035209366828774	0.0775391989206418	0.027168308226695	0.0999227175901269	0.0310583752604104	0.0365732442964743	-0.178947416122862	0.0463099784468409	0.112184173586295	1	0.0751250235026825	0.0242503476926685	-0.120519956060274	-0.0556529057648973	-0.0543383399221447	0.00497144425876861	0.0526532596527267	-0.0199184709500658	-0.0201744117500221	0.112911053723173	0.0514170868853373	0.00468007991143212	-0.148345919477849	0.0861073033629101	-0.0757359397196101	0.137643323309345	0.104261049233991	-0.0136263378582063	-0.089006015994286	0.0284069555811811	0.00921011043736472	0.170643307144918	0.0677954379322007	-0.0607081428527732	0.112338761546681	0.0747741082684383	-0.0122666618553962	0.0475397816262689	0.0149962890501714	0.0501930272122758	-0.0646628337653376	0.0228830699749927	-0.0788530586952517	-0.0299552161875187	0.0935324252395371	0.085582693044028	0.112850219726284	-0.0314527019763518	-0.0168807684656802	-0.119588714054114	-0.0042323215556107	-0.00973000493069729	0.00602119377345408	0.279012130324495	0.0608581063952912	0.0237428681435076	-0.145211306964716	0.0252888599538666	0.0706634989111972	-0.113856361774039	0.0614739046667698	0.0635502689684417
INSR	0.136589853858027	0.0314153813885643	-0.098739700688207	-0.0262632964821519	-0.108903509923381	-0.020759293483772	0.00365139938192253	-0.0936230377907359	0.0853625263418051	0.0531212205939851	0.0186494359548997	-0.0484074697472572	-0.0087883323483188	0.0756385378948025	-0.0350675274761267	-0.0487892381107412	-0.110426107747579	0.109185949178735	0.123152021394962	-0.0300063407077065	-0.0271694309843327	-0.12810754570256	-0.0616022964394381	0.242374049012178	-0.116773586570485	0.00958970803715268	0.216435380369198	0.087297464524459	-0.149868179190955	0.0751250235026825	1	-0.0650583059755624	-0.0721455147534573	0.129017893479767	0.165182240083248	-0.0543508398670934	-0.0400436384963227	0.08108091733693	-0.099281340643706	0.0491513988323924	0.0741468282904796	-0.0790461526414859	-0.0684665292888537	0.0350802865996752	-0.0826251402986107	0.100771877679358	0.0730225821974936	0.0607981697781469	-0.102599014351334	0.0864266015988752	0.00103817268390385	0.00486092102190753	-0.0452653652051635	0.0166983991772014	0.0479321640680561	-0.0807552180428108	0.0509997762872001	0.00366210233529311	0.137253102553302	0.0492182591259204	0.150884979513403	-0.167812795646903	0.073863272952446	-0.00166173188151145	-0.0689930214198236	-0.168790897516447	0.0582308127537651	-0.121294068342422	0.049982577506556	0.0586124320579414	-0.0668626468982183	0.0572890615741516	-0.0916414170521206	-0.0756958785988835	-0.107291287538267	-0.0233776129665358	0.0666476738475417	0.00644958723990771	-0.0329751515292427	-0.00990091534144229	-0.0850309370224911	-0.157692347924979
IRAK1	0.0622919793001726	-0.0357272395353764	-0.00379003951852138	-0.113572427244852	0.0122267419785163	0.089287916883775	0.115507857106954	-0.0676660934419075	0.00495883464922468	-0.0121190720474724	-0.0069739693384313	0.0703883343773104	0.00950222777974763	-0.0474410281620419	0.0214392510958259	-0.0372116667762075	-0.0279087289414119	-0.00581442042100094	0.0426970585033205	0.0509743712773172	0.0870956896198154	-0.0951839882964536	0.0365396161570315	0.0426133822559054	-0.0657591283371313	-0.0811251953264388	-0.0157647780447355	0.00936467387873069	-0.0892943616359199	0.0242503476926685	-0.0650583059755625	1	0.067280343213683	0.0253603005964028	0.0665417125578606	-0.034234490223418	-0.0100928534572163	-0.155916271262357	0.112447183944433	-0.0186873907481647	0.036398896843981	0.0555417795249963	-0.0826797988864979	0.207053653298425	-0.0589187948294064	0.0737649557493193	-0.111284019673968	-0.0100479299168532	0.00961605515108897	0.0841583815753867	0.0058898973081942	-0.0623151192278668	0.0548576943770932	-0.0361404404219706	-0.0508445372322724	-0.0539015036752001	-0.126465105582428	0.146918296621178	-0.0713795752974896	0.0638388642004179	-0.0491053640846025	0.28647378206112	0.0250942735695372	-0.0885591430710013	-0.00549658023408895	0.00642847025031123	-0.106334300054223	-0.019850760717049	0.0357121353824978	0.0673408576426616	0.093017057117666	0.194367446535871	0.143621671783877	-0.0817824637412275	0.0738677163841019	-0.00114677481789031	0.00729934114616981	0.0600781360764881	0.0563078726747116	0.0533997893508627	0.0829580136150516	0.160376116150752
JAK2	-0.0341916143364345	-0.125940651864054	0.0774921591407283	-0.01890246375978	-0.031567424091182	-0.0423239787991771	0.0530581330607587	-0.043636714337197	0.00711699503817624	-0.0647484874344463	-0.0250571071483345	0.0443507276061593	-0.160839487225028	0.0205084595595616	-0.0107992425229013	-0.0985723554902345	-0.0897657302414704	0.0837309141723732	0.0577958281758776	0.0440924329970658	-0.0459432134868669	0.06969376501462	0.0204396283562044	0.0972068495341141	-0.0329818004254155	0.00204557627004431	-0.00749641618002838	-0.00550714515069768	0.149340478343784	-0.120519956060274	-0.0721455147534573	0.0672803432136832	1	-0.0425265724970092	0.14091922656376	0.000370214949537143	0.274954416099235	-0.0831010086734342	-0.00778033797386328	0.0693795281770473	-0.0441740446035757	-0.00273234829997632	-0.0886518152179434	-0.0557702424483131	0.00462286081832002	0.16221196908345	-0.0333534599494007	-0.0368606184604002	0.000551598784594916	0.0846710608004554	-0.00346793579060802	0.0883443808973858	-0.023078058404144	0.088132724383019	-0.102855005599868	0.0364843765685455	-0.112140319931329	-0.00783398611140153	0.00317407068002643	0.0355183915966148	-0.0065563350902789	0.0495323687624242	-0.0542463527074301	0.105515671215038	-0.0261820235195643	0.0287998413300939	0.0977019841237635	-0.000752946632518582	0.531585363701965	-0.155880202587563	-0.0601923183538406	0.0184922062051984	0.00923361718105653	0.0709719904027239	0.0317899639805424	0.103483917998185	-0.0536610463900951	0.139711585115379	0.0437343597801803	-0.154920045817272	-0.104805553287894	-0.0408965756646927
LATS1	-0.00169753213372291	-0.0169774357013578	-0.0298481769089667	0.0383322466354026	-0.0530832683406142	-0.106987033638885	0.0820550868416141	0.0567161202482537	0.0916926307337954	-0.0273682980112668	-0.0435453164038321	0.110875613433627	-0.0243228526972977	-0.146712891341652	0.0174403798196218	0.040027458578867	-0.113218025984355	-0.0487889049624935	0.119834741313283	-0.0537184252856536	-0.0503658968602089	-0.00516307254586701	-0.0457803027214817	-0.0370862919130557	-0.0572372286831806	-0.0306146533241099	0.0588574029974202	0.00998631803625384	0.155292349127459	-0.0556529057648973	0.129017893479767	0.0253603005964027	-0.0425265724970092	1	-0.0693407591177845	0.00467511525461836	-0.0327349129060023	-0.0163751710071539	0.0474261865120968	0.105321632343202	0.118093181297447	0.0475000861981985	0.0041017632976842	-0.0084468480565824	0.0994350292406368	0.10447663770392	-0.064564756825783	0.0246029805341482	0.0347539384315362	-0.10423174504447	0.0633465198955905	0.0430223595267522	-0.0721855798803441	0.0364439785573383	-0.0469004811954908	0.124138995366353	-0.162472612985993	0.0453625869540855	-0.145507516690544	-0.0432775304002904	-0.0631025613681783	0.0404433164641277	0.149757971104037	-0.00721441057934156	0.0439408604088502	0.0452467824349965	0.0474689011950215	0.037399612554226	0.0455602461037672	-0.115566668779498	0.0607706294550429	0.0401255269205192	-0.00948904744012121	0.0639901925407891	0.0625317999813806	0.00124567268826944	-0.0467792382616089	0.0385928400888788	0.0199425784471612	-0.006454503882263	-0.00805764206804478	0.10734344764397
LCK	0.15303123259965	0.107090347751974	0.100691638154013	0.0266775417380574	0.0340321898774091	-0.000742918138829875	-0.0520563130729294	-0.0223498998434697	-0.0344766485223884	-0.000131959593597385	0.0505380005868584	-0.101526861216683	0.0975105429303424	-0.065100501873	0.0972139884826394	0.0221622584618029	0.129837595132611	-0.0601601757821236	0.0952003828105677	0.00939003989592803	-0.0344149288366249	-0.0597951784898374	-0.048390192965277	-0.0566788208327332	0.0524585604188945	-0.0214565995897941	0.0601177132763418	-0.0486291617213441	0.0326058635613877	-0.0543383399221447	0.165182240083248	0.0665417125578604	0.14091922656376	-0.0693407591177845	1	0.329573331836759	0.0261447565078147	-0.0246392361493724	0.0399680409737782	0.0655350653615053	0.105914180135042	-0.020867152561895	-0.0240751158395367	0.0390189944871834	-0.114873284250365	0.0334679790848075	-0.0239019005755816	-0.0917357187830978	-0.0609512052528467	-0.0496687958693199	0.127955068832136	0.0534957889574356	-0.00347107952729623	-0.072582008196486	0.163960591673617	-0.0883474649653508	0.0159966270259921	-0.0178725327742455	0.0525181980232438	0.00357772771386425	0.0115188096412758	-0.036194566224486	-0.0214585238443986	0.0193530588050849	0.0509307454958201	0.140420765649738	-0.0599333042986653	-0.0679860873245216	0.0113184962596739	-0.0719187559525106	0.00337755026389241	-0.0362861764173788	-0.0785444976182511	0.0413909565046874	0.140582985099245	0.193332177412034	-0.0472655991113499	-0.0105326900895593	0.0386965956112126	0.132973075048172	0.0687800846402751	-0.0714088763546832
LYN	0.134244905750136	-0.0180053363810001	-0.135214427744319	0.158681132462673	0.0112066019486713	0.135682706385605	0.0855913453727186	-0.0626839813833382	-0.00601235594380395	0.12345940313263	-0.0464669093488664	-0.0451696855561388	-0.0230109047060791	-0.0833416852339462	0.0422882746335064	0.0564303412732493	0.0650054474299678	0.0852677790662719	-0.0767924999426726	0.00609109622621141	-0.0287905222642456	-0.022678408604797	0.0758520138745073	0.0692704331822294	-0.0432410355478644	-0.0397491705708089	-0.127883327390284	0.0522299121444872	0.0103412067160394	0.00497144425876862	-0.0543508398670934	-0.034234490223418	0.000370214949537068	0.00467511525461831	0.329573331836759	1	-0.0741778256413766	-0.0681243825480025	0.0454561806402788	0.14732442945447	0.0278549322946014	-0.0415455825986736	-0.0378414709857069	0.116760421903348	0.00104174769999011	0.0420786689912707	0.0103065234467388	-0.00378592092461616	0.114517403529963	0.104532306056386	0.00871400681341122	-0.00741605760536198	-0.0545909502192373	-0.0219542539969834	-0.0394361895224487	-0.00775052352662514	-0.0377176338035841	0.0359456859054933	-0.0198817850040175	0.0732029656045231	-0.114666406268164	0.0632765345794213	-0.0360448856599384	-0.0118022739451737	0.030253356714515	-0.0517668623450875	-0.0964428211146657	0.0888101787570285	0.0779127955279809	-0.00161112379157634	-0.0410122314303668	-0.147136090396371	0.0494178062360873	-0.0939489789837145	0.100982195603033	0.17348248702295	0.0564958788667036	0.336232756825423	0.0703791451192699	0.0264606901345497	0.0583832630335867	0.0208244849472751
MAP2K1	-0.00139790881190224	0.0697216511774816	-0.0411996736564653	-0.0483766429478682	-0.0557854110674092	-0.0654311125684786	-0.0348547158908251	-0.025128425072013	0.00592904701697838	0.0534896437218768	0.00703068397753205	-0.0614262912759766	0.167122346778528	-0.0687180505597649	-0.0228992824969589	-0.00709250958258133	-0.0362770628824861	-0.0293560406702187	-0.106678952714683	-0.0697833696458674	-0.0227004483395528	-0.0541426104717813	0.113130490251434	-0.0451134478931812	-0.102966534794076	0.0787804055594937	0.124383168860712	-0.05407463947582	-0.0324303507402967	0.0526532596527267	-0.0400436384963227	-0.0100928534572163	0.274954416099234	-0.0327349129060022	0.0261447565078147	-0.0741778256413765	1	0.106937221648861	0.00115574163269917	-0.0864651135676494	0.0995562144161059	-0.0491030960488799	-0.00403132995161205	0.212542514569955	0.155346992447719	0.0207092061589582	0.0915222263839074	-0.00463977942542171	0.0632732325528505	0.00273779407621442	0.0578375377281406	-0.0927825751639484	-0.0121816643012604	-0.00271619245741623	0.0713166254022936	-0.00991908647513057	-0.0155603770051315	0.0144883379834521	-0.0401294656969692	0.200030900724807	0.0468931473582232	-0.0544751657848193	0.0923974690325359	-0.0672445414520656	0.0356297654464506	-0.036474948528616	-0.0936598034457953	0.0868877942452351	0.204284674708339	0.0218669880364579	0.0552907349776263	0.0421594156064659	0.00978355788646498	0.0254413477715393	-0.0608625229751644	-0.0449384932791999	0.0510408224803595	-0.0767722201598887	-0.0370671392552299	0.0363878034360894	-0.0383834444217181	0.0206880834871183
MAP2K4	-0.0294461957725612	0.0132573228189121	-0.0101294649653668	0.00552434305808534	0.0208869944991875	0.142611123842674	-0.00239297664408745	0.142695690021477	-0.107561276073076	0.00343783704302421	-0.0814921426035771	-0.0100934702542852	-0.0101190556944652	0.0297901875433225	0.0362863422758893	-0.000598025533635112	0.0703747824352913	-0.0187023146274385	0.0274240139800075	0.0964221638590349	0.035230269524495	-0.00663980659618432	0.0638221876786743	-0.0320641841664472	-0.0402035497802937	-0.0136399741950204	-0.0676987883233764	-0.00774602417074585	-0.0108581428426301	-0.0199184709500658	0.08108091733693	-0.155916271262357	-0.0831010086734343	-0.016375171007154	-0.0246392361493724	-0.0681243825480025	0.106937221648861	1	0.521203620069844	0.0710430164683441	0.0250332506873927	-0.0461470319206943	-0.0297443981009196	0.0162535300233971	-0.0027263225701953	-0.0207226640567635	-0.0378404566290699	0.00663616044665757	0.0360211172307045	0.0139773254568436	-0.0460578426802323	-0.0531829326460337	-0.0312005514830725	-0.0323402475191922	0.073140792340236	-0.0178074693448832	0.0539119518036889	0.104844353974377	-0.0316090476780212	0.0163663426664598	-0.0442906496690305	0.0661903328960665	-0.00764123060421848	-0.0733113069231678	-0.0103383027481203	0.0188671535658044	-0.0243319437733358	-0.0119270486772277	0.259179050601267	-0.0380974756653015	-0.0237855999118277	-0.0773503534550673	0.151149310605994	-0.00533742417651192	0.0345031385970714	0.00674577117999722	0.0507831312161254	0.0819388591694645	0.017775517358658	-0.1184356642303	0.0752316000033069	0.0350534263824136
MAP3K5	0.0703212054959161	0.0797613309173594	0.00131661828474478	-0.11284671295811	0.0127876607036516	0.0134014837888161	-0.0932569827215592	-0.0238832845756233	0.049595747441972	-0.0571477791508355	-0.0338524102216459	0.0406896045406127	0.0522942659425964	-0.0482513316173575	-0.127000753043096	-0.0287496586848847	-0.0324539545715394	0.149483075675577	0.0874980118843783	-0.0956911183026058	-0.111091672201839	0.0220142891243747	0.00859752585494026	0.0903413254953308	0.0837607263589336	0.035664468474682	-0.0057720157373543	-0.0314523601437423	-0.0573395046679588	-0.0201744117500221	-0.099281340643706	0.112447183944434	-0.00778033797386317	0.0474261865120968	0.0399680409737781	0.0454561806402789	0.00115574163269914	0.521203620069844	1	0.0360989990783695	0.065616879978661	-0.0495305328941138	0.00925482746321113	0.0832618559544407	-0.0452103714066327	0.0201198989781876	0.0230016055169927	-0.0690521590799413	-0.0162813898002694	-0.0455136932792169	0.0526063236374079	0.0505080900812447	0.0651287688417197	-0.009661901123247	-0.0427306640725457	-0.0903685840785536	0.0287423398212381	0.0218962020736842	0.033550312021119	0.0541823876253343	0.0506794957178766	-0.107588670344703	0.0578817947058215	0.0462611988618273	0.000974912451296758	0.0674348104963418	-0.00068957785046703	-0.00812251049117553	-0.0281825912478344	0.0465188600425076	-0.0263369699309215	-0.0550789790297901	-0.10060643317215	0.0372375001902195	-0.017517593498625	-0.0429149212356131	-0.115692218578539	-0.0429076285503152	0.00583070607807707	0.00846158890824666	-0.132782314312788	-0.0813991692014423
MAP3K7	-0.119585454010185	0.0349572681686239	-0.00434560471856991	0.0472787005203798	-0.0933312466092623	0.111137173215311	-0.0507605890733716	0.0144914758337804	0.0237797127289378	-0.0233877787839223	0.0654589271639608	0.0276833788041893	-0.0733306963949567	0.129324438020507	0.0950743216913102	-0.130876909531425	-0.0715813502375155	-0.109960314752061	-0.0403923790242231	0.0414823553516221	0.0194829506241056	-0.0478901751212477	0.101478166746152	-0.0777024551946231	-0.0669249057601427	-0.0809709695029608	0.0613066946817901	0.145834806218763	-0.0204644567295196	0.112911053723172	0.0491513988323923	-0.0186873907481647	0.0693795281770473	0.105321632343202	0.0655350653615052	0.14732442945447	-0.0864651135676493	0.0710430164683441	0.0360989990783695	1	-0.0869026616259275	0.0208070536646211	0.017942404155963	-0.00489743533350555	-0.0547633843019802	-0.148604857985369	0.0383274053334549	0.148400943839593	-0.0249727437586275	0.00974433743894147	-0.0763343794918913	-0.131627242741267	0.12330425900858	0.00859657084019575	0.0985694656065046	0.0388630673654108	-0.00409566210786991	0.0405665760886615	-0.106417707764255	0.026088065135587	0.0399402122712722	-0.021310568921553	0.157243435150704	-0.0193168505094765	-0.0688440942710313	-0.0501014376986037	-0.0971431075861746	-0.122793303807366	-0.061587041417489	0.00993140979340548	0.0734189466160383	0.0966357862208496	0.0528937261463053	0.00727803137538638	-0.120922205398989	-0.038689178723707	0.107872184909537	-0.040709138189555	0.0153823450217996	-0.0532693131416571	0.150072653884297	0.0700292127125903
MAP3K8	-0.147042526851808	-0.0539369815672336	0.133542601729933	0.0598219767287571	0.0425630545400746	0.0742214211555162	0.22206054730076	0.00212402975907032	-0.209023411279519	-0.00785241934075953	-0.0422489306947341	0.0585898082319832	-0.0902430498854985	0.0853400580363638	0.0794464787751331	0.124567385414869	-0.168275481170547	-0.074186643743024	-0.202431082219981	-0.0329726193400053	0.0130189284191314	0.0812381524958098	0.0964332449238465	-0.09743751901872	-0.0988463219895173	-0.0295703705013278	-0.0311949544988804	0.0768462734408471	-0.084350580552169	0.0514170868853373	0.0741468282904795	0.036398896843981	-0.0441740446035757	0.118093181297447	0.105914180135042	0.0278549322946015	0.0995562144161059	0.0250332506873928	0.065616879978661	-0.0869026616259275	1	0.10239080300322	0.0355986118859986	-0.112326650238135	-0.0389358174216128	-0.0383609261865736	0.135457205963185	-0.0768763539813664	0.159632624231711	0.0970724908572517	-0.0201220246538552	0.0121367461637245	0.0259697784304426	0.301088294431134	-0.000276227446055375	-0.0157648932795168	0.0322298333204596	-0.040830274795725	-0.0815284897997887	0.0758198143674281	-0.0283560729071748	0.0582234950436471	-0.00039709230860521	0.0563971044502637	-0.161130834599368	-0.00166973681196109	0.0845104088505095	-0.120655704392446	-0.0502529022372174	0.154833438624718	-0.0411300313326175	0.0830230030800571	0.0196479926533502	-0.130959653607848	-0.129975368115245	0.14953592701554	0.0443234430014728	-0.00775332964918833	0.127027917383561	-0.058300060130403	-0.0528076545894856	-0.00491684078436335
MAPK1	0.106885678137365	-0.0548978355998473	-0.0621254985738447	0.0850174162394357	-0.00916783169379569	-0.00684428064893283	-0.107091786966274	0.0515551261632271	-0.059107279764274	0.0746061615353178	-0.0114265758583761	-0.0420306014345262	0.0856594807581982	0.0147783190895093	-0.0573324387321496	-0.0430065075967586	0.157084529396351	0.114297818644155	-0.0928201033112119	0.0026530859839442	-0.0386586644488095	-0.0130523574217012	-0.0732791651432683	0.00295926175994766	-0.0765100707082332	0.173218041131231	0.0381861606957209	-0.0446529779543323	-0.0209366512295823	0.0046800799114322	-0.0790461526414858	0.0555417795249963	-0.00273234829997634	0.0475000861981984	-0.020867152561895	-0.0415455825986736	-0.0491030960488799	-0.0461470319206943	-0.0495305328941139	0.0208070536646211	0.10239080300322	1	0.0393773903090731	0.0865741880885307	0.0269508660528692	0.111374588933356	0.087831676649019	0.0157335618540951	0.0376890609753044	-0.028930714298894	0.00109414514402658	-0.0400501558507145	-0.148433605983137	-0.00679684617406843	0.175856096917653	-0.030896399474088	0.101935078891168	0.00210995593048645	0.0248906604699306	0.072043896987772	0.163743841308744	-0.0757376377595972	0.115226347009889	-0.0252144352716323	-0.082230318360161	-0.0380836102264911	-0.0636851002711589	-0.0649067239303308	0.0910967294057695	0.0238275515593241	-0.0260561123379283	-0.0132843731147244	-0.0298981898336414	0.0823593709309264	-0.147626498783502	-0.062622021822248	-0.0902179007022507	0.0278801889749246	-0.112163014447639	0.115701836607507	-0.101878002255958	-0.123799925606155
MAPK11	0.067476112255251	-0.0248023262184725	0.00590405991179688	-0.041108275793066	-0.0568633619132738	0.07339219704474	0.0575391615325577	0.0245505560629098	-0.12474918155084	-0.0536308560867141	0.0233349577359471	-0.107452227520689	-0.0127717008598753	-0.050798777209245	0.0717123918583071	-0.0595415136612395	0.0299320326312692	0.0325271504691723	-0.025265015030075	0.0669084449466464	0.0274466601850304	0.0479835459824547	0.067940029278378	0.0521201983845908	-0.0934253853332838	0.0596615668744273	-0.0059753301101757	0.155397460720649	-0.00572075044190786	-0.148345919477849	-0.0684665292888537	-0.0826797988864978	-0.0886518152179434	0.00410176329768423	-0.0240751158395367	-0.0378414709857067	-0.00403132995161211	-0.0297443981009196	0.00925482746321108	0.0179424041559629	0.0355986118859985	0.039377390309073	1	0.0770572509059401	-0.0415618992619025	0.135390305028823	0.0324610859100127	-0.0884992027078519	-0.0334286397824921	0.0618714264874459	-0.00828791547656862	-0.0186279795558044	0.0528777825031881	-0.000899534492369202	0.13750668494261	-0.0706322513247233	-0.0791494424680461	0.0845093347137329	0.0208511119082354	0.0626310452654992	0.136859027076476	0.0174293096867858	0.00277252604964603	0.0115172127676778	-0.0281115668328236	-0.0878501054117533	0.0763123714253164	-0.0994612713154179	0.118038290353689	-0.0798980473080173	-0.0540435658860156	0.177457977534292	0.0127818189267426	-0.0311653244380884	-0.048770719249253	0.0315870048164848	-0.0182727988952402	-0.110260180759985	0.0995130171754847	-0.0773055924242763	-0.0136073385079489	-0.0485122750476805
MAPK14	-0.0781406448832225	-0.00646160947261742	-0.0145791306103698	0.114715805456119	0.0236532449733096	-0.205711621044839	-0.0496433976283708	0.0521214317653408	0.0534309409130687	0.0130767236713426	-0.0399184719315302	-0.0212106727127062	-0.0789143498738651	0.114801910710325	0.0660526400951719	0.0781544088205793	0.0381405688537158	0.0609291369276152	0.148534217914239	0.0169968827056778	-0.0898261051327373	0.0582294479107799	-0.036579229224143	-0.0411659942590086	0.0919135851395349	-0.0447099386034929	0.119496337558964	-0.00827457597619973	0.0627341123029356	0.08610730336291	0.0350802865996752	0.207053653298425	-0.0557702424483131	-0.00844684805658244	0.0390189944871833	0.116760421903348	0.212542514569956	0.0162535300233971	0.0832618559544407	-0.00489743533350555	-0.112326650238135	0.0865741880885307	0.0770572509059401	1	0.115586750583902	0.0201394238907899	0.0787147375740932	-0.0589572571313407	-0.0188782118445775	-0.11190343799617	-0.0493363481367315	0.00340998717940746	-0.0286586638199231	0.0935818459794182	0.0414105886934239	0.176304203611857	0.0943475019087122	-0.0467075777549352	0.0120913708198956	-0.135600952664578	0.159306454390723	-0.0447953453374812	-0.0108557255003659	0.0251392564377037	-0.0313570988412974	0.0799511306629954	-0.0810546017730969	-0.0606960830916969	-0.0758872784975629	-0.0508332230020039	-0.0239973208968026	-0.0237626423767238	0.0404869459486436	-0.165824884029813	-0.0453170721113965	-0.0566939593786992	0.00391056666511447	0.0872329056247417	-0.0170066431386182	0.0439585435589058	-0.0198839492001465	0.00808035224393884
