ABL1	AKT1	ATM	ATR	AURKA	AURKB	BRAF	CAMK1	CAMK2A	CAMK2D	CDC7	CDK1	CDK2	CDK4	CDK5	CDK7	CDK9	CHEK1	CHEK2	CHUK	CSNK1A1	CSNK1D	CSNK2A1	DAPK1	DYRK1A	DYRK2	EGFR	FYN	GSK3B	IKBKB	INSR	IRAK1	JAK2	LATS1	LCK	LYN	MAP2K1	MAP2K4	MAP3K5	MAP3K7	MAP3K8	MAPK1	MAPK11	MAPK14	MAPK7	MAPK8	MAPKAPK2	MARK2	MTOR	NEK6	PAK1	PAK2	PAK4	PDPK1	PIM1	PLK1	PLK3	PRKAA1	PRKACA	PRKCA	PRKCB	PRKCD	PRKCE	PRKCI	PRKCQ	PRKCZ	PRKD1	PRKG1	RET	ROCK1	RPS6KA1	RPS6KA3	RPS6KA5	RPS6KB1	SGK1	SRC	STK11	SYK	TBK1	TTK	ULK1	VRK1
INSR	0.0519913429642324	0.656358677962796	0.161045439763779	0.709931684148221	0.121945670351586	0.768773463211804	0.958765071080464	0.183978040278907	0.225922257951311	0.451618895253697	0.791706168733482	0.492811809275724	0.90096401771103	0.283466021778326	0.619398613904694	0.489402879484623	0.116784388781546	0.120975121826466	0.0800354391640021	0.670851081439646	0.700396399805183	0.0685319615840369	0.382604605176479	0.000493852133042071	0.0970806059574399	0.891985949601155	0.00192521009190658	0.21553717824701	0.0328284420875889	0.286756812148303	0	0.356428640376371	0.306354450757945	0.066573049828931	0.0185150726489192	0.441200337843015	0.570552170417066	0.250149637472326	0.158749260343285	0.486180716583707	0.293096031995721	0.262273092052527	0.33174076402705	0.619271079552658	0.241212104525822	0.152557441464297	0.300496204563978	0.388858745274237	0.145218328060896	0.220168186270627	0.988271242737191	0.945124783551079	0.521341795993796	0.81307350046599	0.497073551011706	0.252063637055982	0.469914421474473	0.958644310907379	0.0508514438547756	0.485587104653526	0.0316484894109875	0.016702313924243	0.294950940396067	0.981227630065541	0.32802728813874	0.0160688549900304	0.409236131312255	0.0847307226139625	0.478828933455463	0.406167896989529	0.343218808250754	0.416866168633806	0.193476112208105	0.283100143373058	0.127601865302265	0.740593008327537	0.344776159978773	0.927233581482056	0.640464530059141	0.888503031599889	0.227736933582705	0.0246417357515114
IRAK1	0.377289608438433	0.612819410772068	0.95720088430726	0.106659772175822	0.862545321065273	0.205214986811333	0.100783195284184	0.337437885483656	0.944021215031255	0.863743960773502	0.921335671622557	0.31831582036519	0.892965371991827	0.501497620769934	0.761424319485723	0.598128813361689	0.692651227684192	0.93438281378384	0.545272835578657	0.470135951597736	0.216603912204136	0.176741040807416	0.60476010434386	0.546061523336825	0.351260506009316	0.249890214109804	0.823348438607274	0.894505742290976	0.205182154937013	0.731274104007497	0.356428640376371	0	0.340205623876262	0.719479002398339	0.345545429874954	0.627749731191762	0.886355990942574	0.0263272766080468	0.110198307479979	0.791291976432944	0.606152750154159	0.431241098866741	0.240899898303403	0.00303637484008947	0.403714621645869	0.295595911798557	0.11395217911499	0.88685843694006	0.891691001264265	0.232561319184646	0.93353298402374	0.377112068961115	0.436945867738725	0.608714297287512	0.471268990034166	0.444991624495718	0.072185036664585	0.0364652523028968	0.311531472530428	0.365533992710163	0.486589657441322	3.41899791641295e-05	0.72230007139342	0.208952106061608	0.937962329035473	0.927471177010657	0.131053831444005	0.778625271148026	0.612969698905093	0.33977048358543	0.186845448237164	0.00545668974174094	0.0409270742327695	0.246061225548914	0.294921813127493	0.987044411944773	0.917678237355349	0.394510933672086	0.424903617276791	0.449246557670208	0.239315132574083	0.0222710546582923
JAK2	0.628180852996764	0.0733843093621975	0.271799159250288	0.788946039809968	0.654802396402794	0.548793606114487	0.452157134096966	0.536454864485072	0.919727742605799	0.358728445832809	0.722694500218257	0.529802333721132	0.0218823261602706	0.771489790764696	0.878461492292786	0.161759878962329	0.202791099676239	0.234950884792635	0.412750063014758	0.532204077365709	0.515116428007314	0.323126463293305	0.772235664753347	0.167678554620914	0.640397119943481	0.976892480237932	0.915463794983323	0.937843326580523	0.0334554134847691	0.0867511538917042	0.306354450757945	0.340205623876261	0	0.546880338648475	0.0449192440153276	0.995817365620705	7.18431261034566e-05	0.238503450195335	0.912274643991208	0.32531826779288	0.531444623640328	0.969137830102748	0.208474190002167	0.429345476688418	0.947808353131269	0.0207651219944248	0.636633730682576	0.601588609707814	0.993768152127002	0.229718052975189	0.960835213088196	0.210062675336402	0.743800406288361	0.211161327459873	0.144211888512298	0.605306619841506	0.111179100690864	0.911672197308259	0.964151629442816	0.614898903552869	0.926032618557078	0.482803534486839	0.4420803085125	0.134063377535778	0.710789155839832	0.68335786626743	0.165514053775982	0.991493440297404	3.34201326506744e-16	0.0263625065392281	0.393611338554591	0.793422602839211	0.895973722424284	0.314309563404023	0.652527201436551	0.141761836503696	0.447028039568584	0.0468058590500675	0.535542636047181	0.0273153111637551	0.136716726663203	0.562365999960883
LATS1	0.980823275735952	0.810008675891746	0.672485581328054	0.587145292554039	0.451942646334824	0.128691648984476	0.244485069825098	0.421548579390571	0.193226225259073	0.698309909576357	0.53730942961263	0.115293676208732	0.730501654545735	0.0367307077698595	0.804930278269914	0.57070800219701	0.107764476902594	0.489405848766472	0.0885716067256081	0.446541624547579	0.475458884097873	0.941719628628322	0.516609096846089	0.599363430145419	0.417288520546381	0.664579094656368	0.404205525126844	0.88754760654831	0.0269424143938983	0.430318451702221	0.0665730498289308	0.719479002398339	0.546880338648474	0	0.325589345941198	0.947219255710844	0.642902171046577	0.816627260454337	0.501631633229219	0.134784445560658	0.0933362350159902	0.500964543563076	0.953684513367067	0.904793667440937	0.158102227888375	0.137959262665653	0.360096655507335	0.727519799826867	0.622536672335295	0.138889984223846	0.369250718316035	0.54221206289548	0.306085215133605	0.605706438476806	0.506390593631921	0.0776279181298507	0.0205586271586276	0.520446555215833	0.038321611115335	0.539817114661028	0.371100980840053	0.566709199758793	0.0329585510364359	0.918632759932705	0.53361601333584	0.521513000023168	0.501245992489193	0.596280185491391	0.518628890652696	0.100608716789605	0.389074029853197	0.569763796604398	0.89311295216673	0.364396282925722	0.375452082946702	0.9859272323493	0.507491482752915	0.584604395566946	0.777627997631125	0.927178263334864	0.909161178994378	0.12741575453177
LCK	0.0292759513718045	0.128320794048797	0.15288604803623	0.70556686559655	0.629784987390559	0.991606734961786	0.460752356647314	0.751615282730778	0.625317172680357	0.998509133886193	0.473950001785262	0.149491619996	0.166348458976231	0.356116132347483	0.167647197219121	0.753633261759688	0.0648485810324548	0.393864451867854	0.176666165081419	0.894221656068241	0.625936783867423	0.396745553688844	0.492966377251115	0.421854469757082	0.457290384614705	0.761237088860219	0.394198981527998	0.490830715826745	0.644213181682403	0.441305557485899	0.0185150726489192	0.345545429874955	0.0449192440153276	0.325589345941198	0	1.57458219362713e-06	0.711182463631007	0.727134170544205	0.571280436694344	0.352907683397292	0.132591768153926	0.767606300544989	0.733142094007642	0.580460182998067	0.102681061138853	0.635475987736036	0.734990129794363	0.193016168044922	0.387663768230214	0.481597232898194	0.0688646177743048	0.448430637646459	0.960799737964531	0.303429629593844	0.0194134874075048	0.210046697179847	0.820793952421718	0.800197008845284	0.456778346100525	0.959596325243691	0.870432036379839	0.60817746360322	0.761216322529332	0.784037293058512	0.470516499275884	0.0456900962435186	0.395653777853635	0.335152876260123	0.872665984670667	0.307881193299458	0.961855190482401	0.607269327595141	0.265322914872928	0.557647034578274	0.0454380243737776	0.00571548760824989	0.50308285727584	0.881439076778287	0.583594149848952	0.0585866122578477	0.329525946747759	0.3113323781494
LYN	0.0561928788369124	0.798743895313643	0.0544229129623707	0.0237441992153935	0.873914299917859	0.0535846979551119	0.224675997528205	0.37428890724397	0.932154325031219	0.0792792716056188	0.510333172245951	0.522223604122233	0.744520044038836	0.237141656928164	0.549131130983697	0.423895530338275	0.356820359264799	0.226439729055766	0.276163943901616	0.931267960719993	0.683454811269315	0.748086416311825	0.282105488839092	0.326081445749878	0.540159320773467	0.573391389405876	0.0690215897721821	0.459256482162579	0.883579114844442	0.943879101885034	0.441200337843015	0.627749731191762	0.995817365620706	0.947219255710845	1.57458219362713e-06	0	0.292893731637095	0.334168407880176	0.519585465948526	0.0359451603098266	0.693213759341401	0.556175033713259	0.591944291538746	0.097118552723715	0.988230856890665	0.551114659142194	0.883966829343073	0.957247349404325	0.10375770535017	0.137748360588646	0.901797365900022	0.916366670033996	0.43918195358363	0.755872187345132	0.576416378555977	0.912609469718487	0.593158038641984	0.610647652536728	0.778288261900808	0.299300608325028	0.103305849505591	0.369780926922198	0.609662544827531	0.867272523569379	0.668301454956818	0.463252507278823	0.171059832742804	0.207659320333864	0.269197728577526	0.981799243127195	0.561260328934151	0.036185560644728	0.48381776441959	0.182449177219313	0.151698654067791	0.0133131899515227	0.423356635596437	9.36447698839923e-07	0.318379160389348	0.707850598492106	0.408008786727116	0.768067952177876
MAP2K1	0.984207582360688	0.32293241975244	0.559470598097487	0.493087621495682	0.429219788703767	0.353673526505548	0.621527454927365	0.721937702979846	0.933092208596315	0.448482842210964	0.920698033573947	0.383968237989957	0.0171624785619322	0.329963372132448	0.745716708424636	0.920002991008921	0.607359643564048	0.677581232190001	0.129802440705973	0.322503225146298	0.747849850257067	0.442954990999194	0.10803871462245	0.522742259635041	0.143775070465749	0.263885700454543	0.0770414306748482	0.443528607272942	0.645997977919806	0.455619912458147	0.570552170417066	0.886355990942575	7.18431261034568e-05	0.642902171046577	0.711182463631007	0.292893731637095	0	0.128870748528454	0.986943119080519	0.21996190470562	0.157593434912115	0.486609809870197	0.954478954329896	0.00233124854233807	0.026888052746705	0.769315644339847	0.194058591182901	0.947617615821415	0.369805954663746	0.969076350017376	0.412412353925512	0.187963728024121	0.863047112006932	0.969320222540868	0.311959485267835	0.888299732273142	0.825602049320433	0.837444704735007	0.569725889375255	0.00421803230647842	0.506457149635333	0.440154587772757	0.189810981111942	0.340463229938267	0.613789573767618	0.605399918540898	0.183805117272996	0.217706942382114	0.00346087933658601	0.756812111116691	0.433329630856602	0.550350128417417	0.889816205968498	0.718620293167862	0.388355972610248	0.524357467403442	0.469556622192955	0.276291161688662	0.599552134923891	0.606262597942706	0.586645691927898	0.769544324871927
MAP2K4	0.67664664842667	0.851088614389557	0.885946544142897	0.937649613546429	0.767391644207739	0.04238350244295	0.972969510630987	0.0422599777548618	0.126640792617189	0.961174862720134	0.247747459669223	0.886349092709211	0.886062953722314	0.673085241920607	0.607267683977184	0.993243644372174	0.318409234511083	0.791129131436163	0.697725748710469	0.17115195181295	0.617772772416244	0.925093641717224	0.365659503863357	0.64972804789505	0.569013118361465	0.84684257179178	0.337203963455913	0.912660000255034	0.877803761509313	0.777889804836432	0.250149637472327	0.0263272766080469	0.238503450195335	0.816627260454337	0.727134170544205	0.334168407880176	0.128870748528455	0	1.55677045890056e-15	0.313824291334545	0.722947715577792	0.513252078482758	0.67355889049824	0.817965626674227	0.969205857785207	0.769169955390022	0.591954228804318	0.925134655355989	0.609898514442862	0.843102848977369	0.514067472846721	0.451092739658575	0.658560162018622	0.646915027984496	0.299712341620328	0.800909172296638	0.44490325925339	0.136570717258434	0.654376603966191	0.816724377282116	0.530360478048798	0.34810417917896	0.913836995242748	0.298584029349822	0.883611576423556	0.789331060629003	0.730404819705366	0.865882439441214	0.000188509817746606	0.589438745653857	0.736231798800022	0.272679996058651	0.0313477239208709	0.93975521625194	0.625051316233342	0.923901788010275	0.471805389587104	0.245156171470993	0.801258968679625	0.0923834751328483	0.28607173376788	0.619539575202074
MAP3K5	0.318778717239598	0.257966848401621	0.985125826652005	0.108931522054456	0.856306011518713	0.849488440397289	0.185706263617742	0.735188835002067	0.482242931585745	0.418017974079793	0.631596017471253	0.564347249237821	0.458702642895421	0.494209646116322	0.0709766599029556	0.683879970791597	0.645757831665117	0.0332849964997345	0.214480661029016	0.174435765485129	0.114582457762348	0.755225769343676	0.903103582283706	0.199898748200446	0.23478367547017	0.613444096262397	0.934860300680116	0.655980033566319	0.416455381604223	0.775111573192087	0.158749260343285	0.110198307479979	0.912274643991209	0.501631633229219	0.571280436694344	0.519585465948525	0.98694311908052	1.55677045890051e-15	0	0.609125464709756	0.35230566987277	0.482819778512233	0.895736119666797	0.237592740249867	0.521848539948759	0.775703070002162	0.744619714210412	0.327611854549241	0.817659050245443	0.519056695028869	0.456022300001174	0.474212047997369	0.355906879616148	0.891177804313852	0.54495624538882	0.19976251992838	0.683956129416206	0.756497412876327	0.6346441803703	0.442619501649053	0.472711433086878	0.12654359117023	0.412054196965722	0.512209306972369	0.988985878779127	0.339095600202352	0.992209337706862	0.908433059024876	0.6897901637843	0.50985993276957	0.709154706103022	0.435095812276564	0.153235574544005	0.597874563789305	0.804084048832981	0.543222013658292	0.100237043640211	0.54329060067124	0.93419943960116	0.904628306916048	0.0589527916937805	0.248289157960186
MAP3K7	0.0892414363335965	0.620501188750362	0.950934503202119	0.502964377768105	0.185354688287684	0.114433116047068	0.472002385591966	0.837409986594655	0.7362946707635	0.740484238754964	0.353468508166652	0.695008750900463	0.298455905726086	0.0659238116516122	0.177242505135368	0.0627148653645686	0.310162143584815	0.11834492222431	0.567198286163773	0.556776713533826	0.782623834720509	0.497450971872606	0.14968793898153	0.270496452960789	0.342768614202937	0.250794625575859	0.384896517260619	0.0378839947197615	0.771966593497276	0.108728589997854	0.486180716583707	0.791291976432943	0.32531826779288	0.134784445560658	0.352907683397293	0.0359451603098267	0.21996190470562	0.313824291334545	0.609125464709756	0	0.217627927720114	0.768256577278153	0.799432402657287	0.94471322436751	0.437735713739921	0.0343463619451267	0.587192545289687	0.0345968661921586	0.723590078420255	0.890255131291677	0.279047467947707	0.0612105202919404	0.0796602065633967	0.903114292890985	0.161772237436198	0.581974938336211	0.953753328905579	0.565526528027549	0.130750140129895	0.711780918145687	0.571548634101759	0.762813531788356	0.0250587553510578	0.784431431210273	0.329074982044386	0.477782561107018	0.167958731115553	0.0809252380731941	0.382722679561393	0.888161862674103	0.297873217790472	0.170201102463498	0.453561480816173	0.917917723829232	0.0856965180946308	0.583666339725082	0.125540996373434	0.564160119236316	0.827566093179609	0.45035684009405	0.0325882002967594	0.320797282357353
MAP3K8	0.0363054921655048	0.444691609963332	0.0575045028790094	0.396533593738962	0.546536155746475	0.2926093684033	0.00145160393451513	0.976006503443355	0.00276371712479381	0.911465211281251	0.5495031816676	0.40634941244257	0.200390452196133	0.22604489486121	0.259856607652452	0.07660133182921	0.0163999974303724	0.29283619839436	0.00377427070647092	0.640490203541284	0.853736103865715	0.249229246726936	0.171102532273488	0.166667562801385	0.160591481771588	0.675360212731066	0.658617556878612	0.275826807530936	0.231492513325739	0.466283704167356	0.293096031995721	0.606152750154159	0.531444623640328	0.0933362350159896	0.132591768153926	0.693213759341401	0.157593434912115	0.722947715577792	0.35230566987277	0.217627927720114	0	0.146040849229961	0.614099787927211	0.11058274296002	0.581267979197894	0.586865406332119	0.053986996595488	0.275638337255517	0.0229072340266737	0.16826953278018	0.775680002702905	0.86354718155494	0.71303016238165	1.27077160282793e-05	0.996879216406558	0.823347168499374	0.648039524500138	0.563000307801649	0.247535910517721	0.282310421944325	0.687980056721539	0.409295099415293	0.995513712215694	0.424168978261017	0.0216409228107735	0.981137216085419	0.230606359307013	0.0863940861092035	0.476450960587689	0.0274026873411676	0.560135234101871	0.238945993702532	0.780828905938871	0.0625474971892122	0.0645623601770636	0.0332220218008074	0.530055780183997	0.91257795541206	0.0709158206236769	0.408678365477954	0.454297668052665	0.94449450809474
MAPK1	0.129056276061943	0.436609932673616	0.378568427162789	0.227811146355241	0.896710726323549	0.922793938914397	0.128315633693978	0.465086135337423	0.402209667134319	0.290107776549772	0.871460525787812	0.551570021744948	0.224305842709667	0.834237600241849	0.416512909288497	0.542361017118433	0.0252078178199072	0.104426443616211	0.187784421891602	0.970032682362385	0.583963383980229	0.853364758732376	0.298796499185278	0.966576249433735	0.277939230331083	0.0134566999457429	0.588571908993886	0.526998828319576	0.766854519688665	0.947163287468802	0.262273092052527	0.431241098866741	0.969137830102747	0.500964543563077	0.76760630054499	0.556175033713259	0.486609809870197	0.513252078482758	0.482819778512232	0.768256577278153	0.146040849229961	0	0.576985510687992	0.219378416173721	0.702692148732494	0.113656344127079	0.212731080672685	0.823692517692641	0.593438245869602	0.681996960211845	0.987638942724904	0.570489406255493	0.0345566375566916	0.923327374184603	0.0120840361282521	0.661682006442294	0.147853492070811	0.97616543733526	0.724461812403032	0.307038015361699	0.0195767761257993	0.28283388730707	0.101621676999364	0.72102535644408	0.243475699895813	0.589574323816628	0.366692265255336	0.357552690186947	0.196148394441711	0.735783828425038	0.712118301069038	0.850788311909239	0.671968570082982	0.242734191037234	0.0355624148564789	0.374762218628816	0.200516422221091	0.69294963864141	0.111106331502277	0.100208615633338	0.148081711491786	0.0784483201819998
MAPK11	0.338799191156719	0.725400328569922	0.933373528959007	0.560342937329343	0.420342320558551	0.298049756908206	0.414831788996852	0.728077528665959	0.0761690121697751	0.447284090254517	0.741049455768823	0.127028295029515	0.856483417615329	0.471668685549345	0.309274956304272	0.398755268027119	0.671618805704671	0.645013366988507	0.72048901942883	0.342887605956169	0.697488362596676	0.496611906848645	0.335481156247151	0.460201553300876	0.184909725342447	0.397803363354674	0.932571146698011	0.0268379281471135	0.935437591228223	0.0346647272473525	0.33174076402705	0.240899898303403	0.208474190002167	0.953684513367067	0.733142094007642	0.591944291538747	0.954478954329895	0.673558890498241	0.895736119666798	0.799432402657287	0.614099787927212	0.576985510687993	0	0.274506763026053	0.556019813054539	0.0541068297519916	0.64568528436998	0.209261641555264	0.635873592926718	0.380525175295181	0.906576806597237	0.791940343523241	0.453697799549241	0.989837417343542	0.0504211477258979	0.316637536546021	0.261648135103292	0.230612306765819	0.767779846332184	0.374693265374952	0.0515261935021352	0.805051620885566	0.968684247745044	0.870449841107844	0.690531741571579	0.212634747910579	0.279186501940618	0.157991946579111	0.0934896621861381	0.25714922210608	0.443790981649332	0.0113120114866451	0.856370946584278	0.658921434685838	0.489567948895557	0.654602079621796	0.795819471534216	0.117338439781687	0.157774656047708	0.272958434649257	0.847204539277273	0.4918747138781
MAPK14	0.267795696792796	0.927098317504074	0.83644027443684	0.103156387987132	0.737645701299414	0.00323585018816166	0.481821683206981	0.460190922996311	0.44898170269319	0.853094107249097	0.571758196633326	0.763892503151685	0.263072052141736	0.102896277096503	0.349110111035752	0.267711162597917	0.58901746566952	0.387835951465072	0.0344329670858963	0.809795185006071	0.202486304639592	0.409247129208498	0.604368325871827	0.559791972170676	0.19215081963741	0.526471335969609	0.0894818706206887	0.90672649009689	0.373906223965541	0.221883749178128	0.619271079552658	0.00303637484008946	0.429345476688419	0.904793667440936	0.580460182998068	0.0971185527237147	0.00233124854233806	0.817965626674228	0.237592740249867	0.94471322436751	0.110582742960021	0.219378416173721	0.274506763026052	0	0.100549194201837	0.77549119793281	0.264285231062914	0.403407248655089	0.789210476142138	0.111940885153672	0.484539615839586	0.961489141028472	0.684827071686511	0.184171923190686	0.557460036916465	0.0118635349212163	0.180592592045647	0.508142748052139	0.864052396231619	0.053730260682878	0.0231912331531041	0.525680916390157	0.877830753953107	0.72182278846778	0.656955640656487	0.256832241070208	0.250303907962059	0.389657124927688	0.281881162777518	0.471367798055338	0.733971900046218	0.736476982898995	0.566290441844769	0.0180571253584556	0.52086556870349	0.421730303839236	0.955841187342461	0.21587807575586	0.809688039427108	0.533451193687217	0.778264754310485	0.908906258452926
MAPK7	0.015373615357436	0.440077799326203	0.257955308072693	0.791105435304549	0.583791352697029	0.0605255081510947	0.744350674334684	0.393971067650104	0.286363499128949	0.663379750587242	0.808847280438627	0.242118573792147	0.128284627165141	0.685671990432527	0.986298924312476	0.118682932428185	0.780536951018684	0.38852329155677	0.543927907186675	0.868863724524704	0.159942060618682	0.31349850439595	0.823308032885699	0.00887856307217344	0.252664771714524	0.226344264628385	0.0107760055096917	0.341791451682326	0.397634017603289	0.282844710709651	0.241212104525822	0.403714621645869	0.94780835313127	0.158102227888375	0.102681061138853	0.988230856890665	0.0268880527467049	0.969205857785206	0.521848539948759	0.437735713739921	0.581267979197894	0.702692148732494	0.556019813054539	0.100549194201837	0	0.569879823572355	0.0984612475051883	0.453916008530849	0.262798532268565	0.363536442800218	0.294409754784576	0.354335755604342	0.126163635742161	0.336377139778411	0.609264671813249	0.126936803391495	0.305866485752713	0.235639744686701	0.247729797827858	0.710430017216067	0.986023678113219	0.371436883921937	0.70887973988296	0.187356573508627	0.0426426049088205	0.298737985685761	0.889841298925453	0.183287037137153	0.141113246710241	0.16864497794193	0.991557835834481	0.911249447918523	0.842666348762686	0.676673451814	0.613530667560059	0.0355494848020094	0.150558853068822	0.443098357077404	0.384813134224412	0.623172109031556	0.790346193251581	0.383177941602453
MAPK8	0.638794969538838	0.0614274434059512	0.893881464070715	0.165941341603007	0.911402830765015	0.391384748281244	0.572550562652323	0.898742394121092	0.893851329643603	0.039965468142197	0.786682630323418	0.170592352964496	0.338824042780486	0.325307683394262	0.132463303163459	0.0290573027932321	0.929520627546495	0.19432104399894	0.398354525413547	0.376763958606193	0.419331970207122	0.937999046906605	0.477371881787859	0.124440466350523	0.0417464692716707	0.117226272155975	0.251483086577161	0.217947713287873	0.0112594396523428	0.0501905485790723	0.152557441464298	0.295595911798558	0.0207651219944249	0.137959262665652	0.635475987736036	0.551114659142194	0.769315644339847	0.769169955390022	0.775703070002162	0.0343463619451267	0.586865406332117	0.113656344127079	0.0541068297519915	0.77549119793281	0.569879823572354	0	0.387548785233742	0.986002293418723	0.00209169812538386	0.0633182485957073	0.916647824951395	0.0602959779682067	0.809802379442118	0.272787773109593	0.069849517422645	0.613110857240028	0.0988007681129529	0.54874641412491	0.219095319432611	0.000937728386323047	0.352309355071571	0.933813182030121	0.408684860967714	0.258456975282375	0.965692207482185	0.547157351183195	0.853785043332485	0.437379216415836	0.68710888322959	0.86728661633859	0.00242989520358449	0.711171301623707	0.0959730586160503	0.0209649252836288	0.0221044839544391	0.607865430287101	0.871970173136232	0.817019413965414	0.553802845819336	0.741881792038327	0.0076897585145394	3.0873917557432e-05
MAPKAPK2	0.448713521714924	0.127208609550339	0.972361047522765	0.16480296792897	0.879917917722479	0.218345659567904	0.342814003402205	0.912326048325231	0.0808924257057896	0.129421226049686	0.457449849196917	0.0218557537409551	0.551213832635743	0.365304750417469	0.448472615590849	0.014682309104117	0.188286783403673	0.0196076099107248	0.156873303028877	0.443733094951542	0.0862159579790722	0.1043714727688	0.291980550983396	0.96916543251279	0.135487337765958	0.378739222350182	0.60210290890702	0.426528302950058	0.13338683172425	0.138778360675317	0.300496204563978	0.11395217911499	0.636633730682577	0.360096655507335	0.734990129794364	0.883966829343074	0.194058591182901	0.591954228804318	0.744619714210412	0.587192545289687	0.0539869965954882	0.212731080672684	0.645685284369981	0.264285231062914	0.0984612475051884	0.387548785233742	0	0.30725172922383	0.988346049231727	0.581854610154283	0.76453001041322	0.533306779934166	0.211880334718748	0.50059249891103	0.838794927024672	0.27267345344804	0.0128678952021283	0.96869431358851	0.248114825158917	0.886546062833753	0.0108710679085294	0.00479444620082131	0.890952834935014	0.0189450404920277	0.243152289823303	0.0409353102945656	0.501296074041933	0.0010290452554612	0.654453948256966	0.370074160596402	0.560794149788439	0.653909743267088	0.94191566704997	0.425310466380376	0.559574326794991	0.545549438685379	0.101499622339887	0.0654259204214418	0.951295054313243	0.0490887226124561	0.773523053171418	0.093329541528659
MARK2	0.31301318001772	0.38901711749055	0.923519876571661	0.81413967858825	0.408413337059441	0.330410672642202	0.010339601170933	0.977687242492092	0.812406521722977	0.0972389003516585	0.779842188204563	0.254348465939958	0.309110194240474	0.51805002759562	0.261436373486813	0.6218671108538	0.657083717461231	0.797192818641719	0.315414086413407	0.602314898812934	0.831387209761124	0.54401931737923	0.381650410848203	0.987128331920117	0.42190746848819	0.912418205246413	0.835484693691598	0.455573656966104	0.46791618626636	0.846993810629891	0.388858745274237	0.88685843694006	0.601588609707813	0.727519799826867	0.193016168044922	0.957247349404325	0.947617615821414	0.925134655355988	0.32761185454924	0.0345968661921586	0.275638337255516	0.823692517692641	0.209261641555264	0.403407248655089	0.453916008530848	0.986002293418723	0.30725172922383	0	0.127190348240456	0.943985462039524	0.102350315868794	0.927938660568592	0.735588986914915	0.536187559865014	0.410014389303994	0.305155945565118	0.857415085182306	0.625491307029572	0.413814376424988	0.500127232610265	0.83545380821764	0.136203040738317	0.728588974304811	0.856288383814817	0.428705943111522	0.397794762564493	0.778094613182237	0.897256480137026	0.781914404293748	0.678866264847809	0.229854915425821	0.614465891031523	0.341814309239645	0.0350619846889956	0.5485173384416	0.080720039377301	0.871843076713336	0.619565263353819	0.806691432972582	0.819152093428505	0.280883899749576	0.641055265111186
MTOR	0.00166765119358604	0.0291421279462868	0.949884186264492	0.956495911948514	0.540543662272658	0.332198536242036	0.215228359985819	0.575871209308622	0.148651672873088	0.114281240172606	0.284756243720625	0.212094068364398	0.744813659416715	0.305844148187805	0.701354487861461	0.748473468730754	0.775618940309797	0.733031780942654	0.680471507287881	0.508347013783159	0.727190500152562	0.455173746044605	0.224587046382145	0.189122429148088	0.972822403361329	0.20139212880035	0.667870548357887	0.0807660050818458	0.232712879842413	0.206654801720098	0.145218328060896	0.891691001264265	0.993768152127001	0.622536672335295	0.387663768230214	0.10375770535017	0.369805954663746	0.609898514442862	0.817659050245443	0.723590078420256	0.0229072340266735	0.593438245869602	0.635873592926718	0.789210476142138	0.262798532268565	0.00209169812538386	0.988346049231727	0.127190348240456	0	0.830925253120614	0.370712541649759	0.109605342647214	0.67966503894965	0.436926465207782	0.124959853474557	0.461258134162588	0.477286246930316	0.507362372177848	0.3579689912541	0.827535895943389	0.319387654663289	0.721569697476428	0.916197998175878	0.295365862085333	0.887412785591416	0.27958471581472	0.616412418514402	0.119566717748054	0.345595676748783	0.220338017026314	0.629612230012585	0.316653687486662	0.169336464515191	0.0512991334383453	0.514641379695153	0.123627857307152	0.158833172117804	0.551632164618091	0.203826767020053	0.627809624312412	0.859391899050422	0.136367349060497
NEK6	0.343210351460614	0.90681707988037	0.534368953912228	0.850190148842785	0.436843934356544	0.462787728090455	0.161199448712459	0.00165344515343829	0.505096940907429	0.600456509668314	0.21073996494643	0.592522643203875	0.00874160108153062	0.462675574623648	0.973725650693465	0.00149321793687933	0.398940993219687	0.440941392669672	0.450749891952225	0.968612101509694	0.677973440180443	0.381954120487313	0.433088180681621	0.134588331434968	0.511563983141672	0.1475790731756	0.635820721263343	0.0126341814511438	0.834620886134929	0.687449482847074	0.220168186270628	0.232561319184646	0.22971805297519	0.138889984223846	0.481597232898195	0.137748360588646	0.969076350017375	0.843102848977369	0.519056695028869	0.890255131291677	0.16826953278018	0.681996960211845	0.380525175295181	0.111940885153672	0.363536442800218	0.0633182485957071	0.581854610154283	0.943985462039525	0.830925253120614	0	0.0723185483846424	0.66245517394576	0.117550040242287	0.249105801312471	0.523990504247395	0.49089353995598	0.794787394446012	0.670556905164047	0.6083498057052	0.0649782235786472	0.640732254844425	0.402927637425091	0.939118438787344	0.485036187956352	0.695386495589282	0.78416487988952	0.478805833673474	0.955511179945526	0.461947742100477	0.374080426359875	0.598063540648017	0.320129834235089	0.933205348916994	0.819526211099133	0.536690502042189	0.752285170557739	0.0679132931996498	0.70207632761613	0.292212820752356	0.0128492125518892	0.784745280100722	0.121247340443436
