ABL1	ADRBK1	AKT1	ATM	ATR	AURKA	AURKB	BMX	BRAF	BTK	CAMK1	CAMK2A	CAMK2D	CDC7	CDK1	CDK2	CDK4	CDK5	CDK7	CDK9	CHEK1	CHEK2	CHUK	CSNK1A1	CSNK1D	CSNK2A1	DAPK1	DYRK1A	DYRK2	EGFR	ERBB2	FER	FYN	GRK4	GSK3B	HCK	IKBKB	INSR	IRAK1	JAK2	LATS1	LCK	LYN	MAP2K1	MAP2K4	MAP3K5	MAP3K7	MAP3K8	MAPK1	MAPK11	MAPK14	MAPK7	MAPK8	MAPKAPK2	MARK2	MELK	MET	MTOR	NEK6	PAK1	PAK2	PAK4	PDGFRB	PDPK1	PIM1	PLK1	PLK3	PRKAA1	PRKACA	PRKCA	PRKCB	PRKCD	PRKCE	PRKCI	PRKCQ	PRKCZ	PRKD1	PRKG1	RET	ROCK1	RPS6KA1	RPS6KA3	RPS6KA5	RPS6KB1	SGK1	SRC	STK11	STK4	SYK	TBK1	TTK	ULK1	VRK1
DYRK1A	0.331916307388498	0.374441681540201	0.353065096716312	0.610599789443896	0.225667619541433	0.439603087194961	0.876878525904968	0.757988897092344	0.802606523318113	0.978137293644872	0.828001115131125	0.512996239667362	0.235118763851999	0.935619752064311	0.478158834052861	0.246606339790656	0.505433860568848	0.907906410022898	0.250646632846904	0.623130273112752	0.277854767356163	0.298641283937829	0.65516798228116	0.256374918953623	0.204230080335788	0.288105450705722	0.727091781997363	0	0.481810066990691	0.907935111485404	0.335664416122968	0.189213101771868	0.147317782695827	0.364761355344424	0.552475154385554	0.684515013628263	0.76281536603356	0.183101284568587	0.459571054228738	0.422990608725141	0.531578656348301	0.572462599649657	0.632249812273993	0.612965024956494	0.313932305338928	0.566058452150012	0.80594235987188	0.971504627072398	0.433502007366197	0.252389553317319	0.212687309448135	0.889488571995063	0.963673439813134	0.468768790822649	0.942202751915027	0.652136030079802	0.806204792248946	0.396773748345754	0.616792437141466	0.842844027724673	0.887967796096206	0.472021794260497	0.936682507321706	0.476363496956435	0.659788069988901	0.389813581033731	0.179196890892867	0.51423039446426	0.424374230504845	0.140723245632125	0.577749197711142	0.599916124539297	0.347447595118159	0.899586063986437	0.426205919648915	0.166795619286799	0.332933355194541	0.795039959596399	0.856253916048741	0.933041670946366	0.675797119686685	0.787362018044197	0.499076996979369	0.342202829805253	0.431701448247195	0.4043252349728	0.469421640089446	0.295867556467318	0.438994318251385	0.922788873782347	0.787326275813596	0.46103088420227	0.636203638144596
DYRK2	0.0883822272969727	0.0934193355972407	0.799919407525719	0.11192744942934	0.132182948417962	0.292467098438301	0.231956310309255	0.549694629639112	0.472764520208928	0.21572037161486	0.510101319760667	0.565040422562002	0.0410524609923908	0.201730658420927	0.364684824738591	0.0599430340024029	0.102722339843877	0.339958873481189	0.141036816438143	0.878107899633717	0.109590030551011	0.0746563495972526	0.832335186406767	0.310975857594185	0.0247034783107279	0.743013128151411	0.851325178300307	0.481810066990697	0	0.387045351736192	0.0226667958464721	0.02141177859181	0.052519847892821	0.0146589933238108	0.0501729798732982	0.429383402643348	0.421075467106297	0.0358846761169355	0.101720552896931	0.0359689265014057	0.202007646826225	0.464890438548103	0.111190516464081	0.0261861014058071	0.0810590580951213	0.423347687778313	0.327691458599864	0.431257207138711	0.441213121167954	0.00754804764932761	0.198392479411581	0.124255767313267	0.97169921996054	0.0188079912410963	0.855503983412354	0.162636263705315	0.898873476010058	0.253674689927391	0.472426260295464	0.420144252274114	0.562995349764811	0.209270024701337	0.962595109237292	0.133471224752947	0.672104422552316	0.103479329396575	0.124703439498646	0.0521822547736487	0.0365498479119004	0.518926315082617	0.922258829608692	0.543381316426298	0.0728707672290689	0.74838868082155	0.0867815120264223	0.21323863189362	0.131437101134145	0.879469885482322	0.531120762145818	0.918597866504085	0.0142430218017037	0.851822361779537	0.365910393682311	0.152113599721941	0.0197796126732755	0.121704932647456	0.153339302333096	0.0257591469578968	0.739294900063655	0.563616999894567	0.477159669258693	0.317161635060549	0.294816264047846
EGFR	0.704750254422279	0.101549451772196	0.6784479477372	0.0787460207053165	0.256476417743489	0.824873354196714	0.292123386252869	0.108519460055654	0.861409529636243	0.122276639706374	0.871237707464852	0.233688557218047	0.246748199155029	0.474038397699351	0.173987326860937	0.355108555032827	0.273579245011152	0.500881316131803	0.286590310389124	0.293567435548038	0.17570406553329	0.349146573726092	0.411787125186916	0.781283984266044	0.378968400763278	0.772968144193666	0.76007138993178	0.907935111485413	0.387045351736209	0	0.369878262896617	0.667606389496988	0.339325553721006	0.23084691776621	0.445566506030286	0.569578537364042	0.854908098070867	0.536397917976675	0.284708090494863	0.882183920837372	0.137239679163663	0.246611347723928	0.412890818699294	0.258830035537514	0.756474856037044	0.806073642714312	0.39463425850618	0.847212949061937	0.452352379533979	0.481295870977016	0.602282926404456	0.334958683159267	0.32389048065751	0.758955960357304	0.421711404426059	0.143285128490764	0.432981319992953	0.221351940050772	0.150003512645816	0.857344858695917	0.0965538230493203	0.501856148105711	0.67153361942203	0.289534506060824	0.81997875727116	0.237225475105617	0.385377424834187	0.595687567650566	0.406181642442736	0.655372033213355	0.930523103082586	0.246700336048573	0.516923028195842	0.446088817097777	0.107373043529303	0.220061030717316	0.308930974319927	0.10188967531729	0.420075868533424	0.643051961587516	0.588326304619061	0.413661881309815	0.235056186509981	0.254802050003866	0.576790484739413	0.753810514810654	0.216298423835963	0.709432530907075	0.455127493935629	0.736594019065827	0.117834400166191	0.216372782773056	0.397791360796275
ERBB2	0.0612191418452606	0.121220313499983	0.522093529089339	0.150789460460976	0.0747045300904092	0.253872654478621	0.275377332228764	0.786967840965378	0.425238527133569	0.287223189543781	0.523975370888394	0.738104013188528	0.11514038771296	0.338904223768417	0.379104131834394	0.121599579993749	0.193933955036858	0.422916207744511	0.209167662313582	0.8968601458245	0.132320473570338	0.0800784041471147	0.939757201930046	0.457190085779618	0.0309826777685656	0.776186272966702	0.848943755273789	0.335664416122974	0.0226667958464727	0.369878262896605	0	0.0519330026864679	0.103675839348112	0.0280440713554118	0.119168130446665	0.404836933901198	0.539935897717502	0.05894596895087	0.214800023605941	0.0285638672374878	0.319567122210411	0.596686524914248	0.0306713562050595	0.0494677902900326	0.0992663172647006	0.566416114094689	0.456574533708748	0.830642264634701	0.367895725665151	0.0177038714143013	0.285800634123797	0.252310874822817	0.817589127668309	0.0781023544511047	0.53265734413055	0.263445036575917	0.965223257254843	0.308611100190274	0.719466599161504	0.527149126345413	0.600394515081256	0.184256494600273	0.893088057879131	0.124038939997209	0.601116339535832	0.175638345553156	0.182651470985397	0.0885808170703748	0.0300656702580384	0.429871981470568	0.865161933155723	0.462692237746464	0.1439863766533	0.922878218284081	0.221745614620762	0.299077364421086	0.311804512594627	0.784129557627818	0.586772447842874	0.99623294925431	0.0385248226354779	0.706756475633779	0.544939010749772	0.321342021397379	0.026839887197749	0.290300901767071	0.299721125470682	0.0295600233560226	0.737833272602868	0.375479115383633	0.704030140754383	0.380464675213395	0.491898244169423
FER	0.0555822051597342	0.14471595796733	0.604100441350674	0.299531726677748	0.217546317194881	0.292349304380682	0.264371236965362	0.857191654752674	0.360392249783896	0.302962168207742	0.421366973916589	0.649133349735304	0.0455097949459731	0.229934090801021	0.367453565168992	0.035231667265319	0.194279013372041	0.320956098949342	0.0869015609925269	0.91243908704454	0.069176094708204	0.0688485335363615	0.966856818011385	0.123105421657915	0.00845934266775182	0.832178984046677	0.804287528120043	0.189213101771867	0.021411778591806	0.667606389496956	0.051933002686461	0	0.0343449716467462	0.0230673747904566	0.0465681169976275	0.492882502494407	0.458395300035323	0.00853902898907493	0.114624506291265	0.0281507506392644	0.287234618566083	0.688497585215557	0.198258293189118	0.0759574434339452	0.0229381149663002	0.169046538444158	0.255818439349396	0.293033053966719	0.456071249001579	0.00843525956176178	0.0402875965714753	0.149415075659683	0.69989551265316	0.00988093502655988	0.836704585921104	0.278850945648622	0.804024210324926	0.256048649401542	0.495702430312565	0.280989152954837	0.733785357058601	0.109910984026601	0.709375625486324	0.239588765672704	0.811182397978176	0.149487581841202	0.0987362556299296	0.0127304513299677	0.0329068638477164	0.394110156614434	0.645243907089071	0.537809580251302	0.0388799455702453	0.425761279361619	0.138882180487862	0.150116066548589	0.101856292361975	0.585274123670623	0.667574859849429	0.843794291058641	0.0214972122971483	0.758451538042052	0.434743886339813	0.149966189586377	0.0114795890539118	0.0631891422230918	0.231781846170816	0.0046049208504298	0.520364263854616	0.454232599243662	0.590323108240622	0.337813826822787	0.373523167189101
FYN	0.100632661228887	0.0328375723609371	0.779781315441839	0.0563979387894819	0.0827007786455198	0.238689945995818	0.460039765942237	0.213012312563458	0.838455666020071	0.135251004243446	0.777991905482679	0.148208200914217	0.00323473584669199	0.33420329407177	0.122217817400209	0.00184063508266796	0.0313502699600188	0.722018300951881	0.0428496985320279	0.325675768899347	0.0248584323579398	0.0476494508021756	0.339389449288619	0.271837614167252	0.00998631261199636	0.591203076057956	0.392841530921012	0.147317782695827	0.0525198478928193	0.339325553720991	0.103675839348108	0.0343449716467498	0	0.0160811838162613	0.0217460117778926	0.981057032356694	0.635868212637751	0.0176029398012321	0.0598126493973949	0.173877561263437	0.0521532931203067	0.387350739186998	0.307911033457675	0.0235202033023801	0.1469185981384	0.512325375004419	0.21025449912363	0.485731536526292	0.148799811240808	0.00727062339764529	0.2506238574775	0.198979802974797	0.956508623752407	0.0635808128008388	0.62279968381616	0.0936620507899559	0.770577348282721	0.113658664397706	0.0789872567717966	0.40833029145719	0.472796309781605	0.562611518869102	0.71665576757194	0.187394731352384	0.729085330933007	0.156491178446643	0.0396521507776593	0.102773637747825	0.0312548917342307	0.15838401098464	0.754448818462239	0.157634743538361	0.0120044861146399	0.973655254297464	0.0239463920446312	0.0225841025087659	0.020183796204771	0.694319799463905	0.41070559604946	0.710036432758822	0.128291556409943	0.687345390955558	0.0478371917300497	0.0195420701243632	0.0559547180535451	0.0823994424206434	0.0610611207346453	0.0890125205907738	0.291359428412133	0.79171009320765	0.134239753061937	0.0306763165516655	0.0672193279837683
GRK4	0.0575192736204866	0.00510421637884143	0.938884029999259	0.0666009600171503	0.0719879862203639	0.206547229559371	0.233195816182563	0.363595710280707	0.740685254676686	0.0756423921937125	0.337481028870743	0.361135256457965	0.019764630365389	0.164771668391156	0.121007638450839	0.011055794842103	0.0748450636500459	0.294467531425187	0.0323770588037371	0.530476206392502	0.00757388609777345	0.0317307879262312	0.575923631586512	0.383818771296121	0.00551476845445629	0.997231261317234	0.652359591495462	0.364761355344428	0.0146589933238105	0.230846917766195	0.0280440713554106	0.0230673747904605	0.0160811838162615	0	0.029216774780544	0.887121468851938	0.500789790505472	0.00779499675350866	0.0943687901273585	0.0517651940826073	0.0615371505089183	0.33291533812035	0.142284443767072	0.00968602262094834	0.11906636897808	0.521621068604511	0.102499746641754	0.537846358891319	0.26173427007241	0.00548761378001491	0.350485237749545	0.0644673824196235	0.979834697576845	0.0402546173326272	0.801364881152521	0.0372364114753153	0.903494424464943	0.0990280429992578	0.204498646996936	0.251029491791876	0.312951688241835	0.454487491364737	0.840829468288711	0.0898392776196574	0.782203671589627	0.132014609715144	0.0716803713855669	0.0301039570334911	0.0110484206462835	0.351951232692693	0.695596099736259	0.265858347351815	0.0225453010958505	0.945221424350175	0.0240052954225211	0.065732769774094	0.0685119709220929	0.747801138908115	0.428770368515533	0.621018070648623	0.0268376842843718	0.563617967529204	0.196988555139568	0.054579353143855	0.0171083864103893	0.129771749746548	0.0814546809331863	0.0308478633305211	0.363425585234627	0.78567238752562	0.211676637569311	0.10295404555522	0.173052158170944
GSK3B	0.140875301773654	0.0980751896167293	0.81012661330231	0.0799650344782596	0.247432594390324	0.558979683761367	0.295070109167544	0.482919854251965	0.608988151111023	0.052975853614398	0.449705154435592	0.279416652160089	0.0282305477078751	0.127313592733387	0.227120742190106	0.0239206180643755	0.106629645659487	0.495139814394505	0.148331343496035	0.479873828391675	0.0806873368063131	0.176400385791429	0.694763825600102	0.257323513325059	0.0205596568586203	0.718161550391896	0.686621546437168	0.55247515438555	0.0501729798732945	0.445566506030264	0.119168130446658	0.0465681169976296	0.021746011777891	0.0292167747805418	0	0.99012987467542	0.311659395510143	0.0336874839726666	0.0573437832813958	0.145066701620003	0.110052440142752	0.160643203308794	0.370026995389567	0.0118847478918865	0.0815763506239539	0.280222294435432	0.15972918284096	0.342410131174078	0.322357551475686	0.0104268788508171	0.258339140225495	0.070188228464054	0.786768851340447	0.0171034913933237	0.739717827567668	0.210992075308823	0.784962533663482	0.320778627843579	0.157401156960042	0.126789276756575	0.375084454039498	0.419738155502378	0.67943833367274	0.356742361106425	0.902512352565213	0.240409878485554	0.125577405221783	0.0520186186927813	0.0131284234247221	0.39346820618267	0.6663992173062	0.207704282881867	0.00605788035883946	0.554979114044797	0.0830086141701418	0.12272829497108	0.0333060518922522	0.890362319163018	0.215064914312837	0.54323821271526	0.0545631220737656	0.780560532737384	0.0940316037987283	0.119968394603974	0.0155391030554595	0.0497401879468884	0.0983876310611111	0.0619925754399401	0.303532749129685	0.887984592040333	0.202800838404715	0.104520431306585	0.119217410757424
HCK	0.568691261537922	0.79436118959748	0.265570843606071	0.818023735319127	0.936177925387704	0.579124530830871	0.584390678410569	0.353860062546297	0.357594070206419	0.421657820997594	0.921042573048829	0.372748679353257	0.997661684278638	0.859207782390216	0.468074646522817	0.904801128707053	0.92898396355946	0.971419533203894	0.995781994203667	0.194459288384785	0.778495660606654	0.828872460256507	0.449637151166993	0.716676983663028	0.795180894912715	0.631330356240732	0.418014161220767	0.68451501362826	0.429383402643334	0.569578537364055	0.404836933901187	0.492882502494395	0.981057032356712	0.887121468851918	0.990129874675405	0	0.765730305064289	0.700871060184988	0.849602881989856	0.309521194225339	0.616471714108736	0.577179280289925	0.446231500137776	0.944781463122696	0.458561262227088	0.647122217793814	0.528992578380798	0.905377310798457	0.731655011341484	0.640928320956987	0.215859340882527	0.952386494418492	0.66209853582981	0.569877306924259	0.130621747453877	0.594458637627627	0.794137223065056	0.724802645234857	0.301541959748793	0.702075422478701	0.422372391018034	0.143705695223109	0.527400907434049	0.835370881315881	0.600460537437146	0.58882422706981	0.956021754831189	0.682089020137578	0.781688793928576	0.895061930189102	0.805998083941099	0.442233927869357	0.871767866469682	0.741164357455786	0.684055265738728	0.688823567000405	0.767277435710275	0.185626106749614	0.591622010568194	0.418939189577085	0.53991352592281	0.973781971137609	0.371854588831465	0.662651369607731	0.676365543747131	0.931107703981116	0.580633198385663	0.39977485419251	0.370190795254238	0.227636786142598	0.225402562697817	0.380408536545373	0.568281129538897
IKBKB	0.639710952533294	0.870907730112028	0.573691977129391	0.85452686386607	0.864899435951046	0.515878104835044	0.851229144176106	0.886365247736364	0.619860776973795	0.636712090012994	0.610414890783368	0.838906657354842	0.750044874004976	0.537672676331043	0.715634804901059	0.551236640376429	0.370511808045033	0.627308304332189	0.973050579676191	0.583400526457508	0.854174982818077	0.596495970689071	0.923546551609415	0.821128822943518	0.545219500623369	0.325845857076822	0.671432971643561	0.762815366033571	0.421075467106281	0.854908098070893	0.539935897717484	0.458395300035313	0.635868212637728	0.500789790505451	0.311659395510129	0.765730305064299	0	0.477479342701202	0.392642790562005	0.38038100293143	0.967362755085204	0.272321756938458	0.429426988270982	0.284361235866918	0.394561934090365	0.414778706586486	0.654908455393037	0.208758365279988	0.715363145182204	0.384220566338768	0.394044788531217	0.230035439277176	0.280449675563317	0.166367518771539	0.416314617278872	0.772508157707097	0.593204254908814	0.919515959862149	0.97671779993439	0.364098210423051	0.966840609229935	0.408726048472998	0.739528122385914	0.813788407580688	0.720040680996142	0.555992917682458	0.916908212339508	0.386945111134789	0.278533279006399	0.944342861593661	0.879560150747933	0.967370741021389	0.358806694394416	0.319659829086424	0.877223313114679	0.935462663683923	0.875412081200506	0.608405212705148	0.589506728729918	0.937931579191194	0.281736298391718	0.884720567850138	0.846454179055514	0.969133981465415	0.335309192163388	0.733260600090372	0.715632426219874	0.505075881353132	0.799374004505091	0.556560164314972	0.975025785126632	0.792489127618064	0.627333362732884
INSR	0.0277133222035513	0.0404548999159332	0.681856968189782	0.188769986797862	0.145446932589561	0.190004552828582	0.2722631587127	0.596504991493997	0.842650808307915	0.1691847799013	0.359290574857482	0.430268044346648	0.0300978735884697	0.245825495170893	0.223159651834672	0.0179499600375171	0.101622402051643	0.323603553617407	0.034035996484475	0.578767437468439	0.0213733199902766	0.0989960485500794	0.593418344294282	0.2863141807006	0.0058464521699768	0.935098739326027	0.64235854109804	0.183101284568585	0.0358846761169313	0.53639791797665	0.0589459689508639	0.00853902898907537	0.0176029398012302	0.00779499675350696	0.0336874839726658	0.700871060185003	0.477479342701215	0	0.0977606889422803	0.0419290196201733	0.119349407609212	0.576758502095399	0.20109644679884	0.0460090027590158	0.0764785882538926	0.340881575279112	0.0968241890324346	0.332470601385608	0.260342099292314	0.00755047715081304	0.131805980782632	0.0966600322670239	0.826602137351096	0.0281221806570876	0.956458033741934	0.105678154115192	0.834804148961252	0.143889963309645	0.260902090658542	0.310089978390996	0.559032127028482	0.332383528579042	0.937894589539655	0.214735307777938	0.774845134555151	0.194740185999289	0.100840106496961	0.0263494767256975	0.018028320406404	0.305306269962055	0.539114641446284	0.286309001953467	0.010886508598941	0.764509775314898	0.0771241096685482	0.0476113508402605	0.0531446761370632	0.980582179916337	0.642818433867159	0.745149513496451	0.0441596800126451	0.619276667816664	0.298521883046602	0.0734630322793243	0.0192261879260504	0.133570486064259	0.120802637534142	0.0183887711477962	0.323632822984625	0.748736500589985	0.329182700902152	0.165692447287255	0.228723916241789
IRAK1	0.436595929234254	0.118424876437625	0.457831703630614	0.0626470378053008	0.223558491917812	0.601240923091692	0.330419014341871	0.324017454622844	0.596336697936349	0.183800915333727	0.807315109907201	0.190759034208251	0.0477558609940326	0.398494822620588	0.535782451697047	0.122326338484711	0.0852049855463028	0.564406370722393	0.201790070838802	0.459300205218184	0.169933972755755	0.272810589022756	0.518208998550331	0.223161207813423	0.104739598877706	0.97346276090811	0.529989373053499	0.459571054228733	0.101720552896927	0.284708090494847	0.214800023605933	0.114624506291268	0.0598126493973922	0.0943687901273554	0.0573437832813959	0.849602881989872	0.39264279056202	0.0977606889422813	0	0.36957495552768	0.176754785512895	0.270814249437254	0.400407607902212	0.0850618496935154	0.137581799361426	0.405442690398376	0.418449376785616	0.463528509127158	0.465812261720518	0.0849307025228108	0.320350580424855	0.189957255102004	0.705589282701916	0.0764548880987518	0.864588381060023	0.315257933634799	0.875327618352346	0.475128266559693	0.193976296236313	0.61160541176798	0.502438165338439	0.693161850995541	0.415765924777427	0.444044030391875	0.945730226309417	0.0335997089434362	0.136734545150921	0.189913608508127	0.0954246697212861	0.420204674082935	0.984297691282418	0.384925785183994	0.0670613679790018	0.77628008982828	0.090208464701129	0.140845324912428	0.117523066848459	0.629956954594205	0.376951145584456	0.87037335583258	0.160848697517558	0.74408948113995	0.135681232835472	0.247711520598298	0.143606580282702	0.209854434798843	0.118064272191343	0.188183496803924	0.516265160868317	0.942485446222566	0.224231679138882	0.255334178132699	0.206146703490094
JAK2	0.0329046479233832	0.282646458391858	0.635195703958276	0.490681241210382	0.244146273428539	0.169234155171319	0.382957245534576	0.773952032264904	0.456916600679415	0.455683207314858	0.218062475329719	0.835589990152824	0.221897624399573	0.335927590527064	0.637369796120126	0.133319181489269	0.270408858528313	0.408207921746259	0.246978194250445	0.587281399867566	0.180259577671501	0.157190169225528	0.748506058693123	0.487220831188232	0.0399733633191975	0.658443011438203	0.999742641532318	0.422990608725141	0.0359689265014005	0.882183920837341	0.0285638672374834	0.0281507506392643	0.173877561263428	0.0517651940826009	0.145066701619999	0.309521194225347	0.380381002931435	0.0419290196201719	0.369574955527672	0	0.526099936202067	0.771043040398417	0.109201975738305	0.0866782763762457	0.0764158314485739	0.43522362946363	0.339148549259369	0.411550584607032	0.539492576188877	0.0326112985507815	0.0911785847816424	0.16830754050732	0.379138720025939	0.0382224568925316	0.401102080393073	0.315531944744646	0.831113573274392	0.421189228806233	0.971828138723028	0.271851104766369	0.976250058544833	0.0564776646292145	0.762270091604426	0.233668540643255	0.653482667914354	0.395164278634901	0.385316637315128	0.019296545025748	0.0643047673868622	0.695735313897794	0.825181104137594	0.85072702953867	0.141756161483743	0.535828438860738	0.454741207614734	0.505949884098489	0.426147591128243	0.339926005360139	0.91765614041367	0.921469546693409	0.0197492795416394	0.837898415306824	0.85905777008297	0.33923418384929	0.0187221840875829	0.251616621248217	0.544747190907422	0.00786694516677572	0.97317344438242	0.294585832649653	0.995513193441294	0.566527948031533	0.624410023085935
LATS1	0.315139984154281	0.00993667715513463	0.826207353733656	0.0302797659592316	0.183400627752526	0.393390883710337	0.295471445006762	0.0492791557604511	0.519119858350798	0.0575183001045183	0.750242102601119	0.0377041692887883	0.0224000630857967	0.330693639474715	0.0449818052821844	0.0445899813967905	0.110946819927554	0.613245209515275	0.0568099326698682	0.0948323760444407	0.0281507112383682	0.152344430540769	0.122554159517773	0.613705789387943	0.108831990198471	0.471036312370365	0.587528462887296	0.531578656348309	0.202007646826233	0.137239679163662	0.319567122210418	0.287234618566106	0.0521532931203124	0.0615371505089252	0.110052440142762	0.616471714108722	0.967362755085176	0.119349407609225	0.176754785512908	0.526099936202093	0	0.320747526584348	0.587857715749986	0.0849039477168413	0.679004497000485	0.9236398585479	0.10302318536908	0.890051480147644	0.194073814374949	0.162447969930053	0.961851379937104	0.225736306269051	0.490314155707797	0.368692260116668	0.160371647398321	0.0241134332317622	0.844224309866904	0.0767098103241024	0.0087057790605275	0.631763738455196	0.190029532600745	0.611996268568747	0.891871127962684	0.329250927851057	0.664868725095875	0.285299581420316	0.0664268402392067	0.364028405810086	0.13044427043266	0.263241912283375	0.737383053045822	0.0727062601009427	0.0963117139086684	0.376191975559287	0.0111119017650749	0.0220433664144312	0.0263419604609165	0.119873618412023	0.326334659700197	0.619111674172646	0.401704214203471	0.467085081188222	0.0389882164754712	0.0152633072468409	0.310011034670431	0.315754051193154	0.0356899399247901	0.43229637548161	0.205123895058775	0.312098955134958	0.0126281924373129	0.0276690110580323	0.0967086395643921
LCK	0.753787967583599	0.383977925034569	0.777835314265759	0.250495664079352	0.631922564387579	0.805791300383787	0.531668008168127	0.37462443604616	0.967217736008186	0.0834958330889208	0.565545625256302	0.464074995319633	0.405732237123349	0.29938388035143	0.492908627086402	0.339066821454716	0.176041184005873	0.687516320898116	0.64913536426038	0.646125178839286	0.414699483687472	0.615083546619234	0.641360941711263	0.887685950531198	0.446456610672945	0.696155763683791	0.515653475923416	0.572462599649668	0.46489043854809	0.246611347723913	0.596686524914232	0.688497585215552	0.387350739186982	0.332915338120337	0.160643203308786	0.577179280289913	0.272321756938463	0.576758502095389	0.270814249437246	0.771043040398419	0.320747526584327	0	0.624347985242682	0.18053487554753	0.613847750331644	0.842622850367926	0.306139886911317	0.464694164840494	0.445359055853815	0.434428707223422	0.943018042043414	0.116400512629491	0.780056853750514	0.410672876961751	0.66417499821827	0.315502843692276	0.9650435610372	0.587183706027574	0.230345897449897	0.228425948123996	0.259980439438212	0.781249973541308	0.708062581000165	0.751604496936092	0.585995595249385	0.553732057063028	0.808654536760229	0.397997321007457	0.274470100299055	0.967412383451691	0.949513357381026	0.344896191629798	0.296017459472023	0.79588472521181	0.352358434510692	0.570373713241842	0.446259098184565	0.407754487077135	0.301588386755954	0.562716702176378	0.46327778933671	0.521603613203213	0.227941065034368	0.397448575416032	0.423866068265923	0.60962776966519	0.412157842125186	0.675285495182543	0.660313661744848	0.735296283780507	0.208520893576193	0.223408172918146	0.280932152733926
LYN	0.132627023932923	0.344415443464632	0.815173693358205	0.398006605569651	0.323578438085505	0.24422497624553	0.435392277915381	0.835821263039866	0.61359417569004	0.358397964970055	0.696657756540906	0.986521463062721	0.408744447650597	0.633596681882686	0.575558302533458	0.308266907720131	0.218611159948665	0.40855837368503	0.491158895072404	0.568857358264449	0.335950143836016	0.18455331899399	0.925470071061441	0.690339261856146	0.169098539841577	0.668194788300302	0.984764149299751	0.632249812273999	0.111190516464083	0.412890818699284	0.0306713562050601	0.198258293189129	0.30791103345768	0.142284443767075	0.370026995389577	0.446231500137787	0.429426988270995	0.20109644679885	0.400407607902219	0.109201975738314	0.587857715749979	0.624347985242692	0	0.159463517318463	0.295735883746224	0.84474242321425	0.604825422066405	0.657654491096327	0.505108867514862	0.150871613669418	0.46660479692988	0.21737526049622	0.745711354919428	0.264495323039611	0.419652072700915	0.277879425843975	0.74428384921253	0.517644030122896	0.914965151564371	0.697498085098674	0.569683178299395	0.305144118834685	0.947955580583008	0.174403995583214	0.647280556280334	0.366637704805918	0.469720938194992	0.242750825810171	0.133641541583013	0.806147490513917	0.748567136805428	0.669490632745963	0.338443348118752	0.960021619621834	0.454157730099807	0.518873935229049	0.637764287977533	0.820703002698943	0.727830455566233	0.765018779933206	0.113523464955859	0.775339961678787	0.915832736294787	0.48945379675505	0.133618476677153	0.738889536591721	0.63574323765059	0.187431238675775	0.785899216182325	0.383226670724074	0.941491093768731	0.558366964540322	0.813527336456713
MAP2K1	0.111929471339412	0.0474050459492182	0.870111036392551	0.0441683130700568	0.104514928319321	0.222555438515954	0.276418354642106	0.279517702850199	0.785619378128215	0.0809736809896278	0.575154088327115	0.304115758544908	0.0294779266105992	0.179111587429413	0.225036904221026	0.0153066248858119	0.0281772620153875	0.525319595133687	0.150662821771599	0.595761322217633	0.0569040765900064	0.069591842843467	0.474183880995596	0.559870560330913	0.0252673103855833	0.88336329500219	0.553746058936826	0.612965024956497	0.0261861014058079	0.258830035537502	0.0494677902900326	0.0759574434339548	0.0235202033023811	0.00968602262094918	0.0118847478918886	0.944781463122716	0.284361235866936	0.0460090027590215	0.0850618496935205	0.0866782763762558	0.0849039477168358	0.180534875547542	0.159463517318463	0	0.187336451029211	0.604882626719466	0.213745384965528	0.498556501748988	0.179417367947369	0.00832777637074996	0.44614166076374	0.0575697804634743	0.831190147519541	0.0357681005544268	0.862974066795356	0.0695399677570596	0.94574033989773	0.183429658995645	0.195020789932329	0.285537254637306	0.356540975362152	0.498852258956627	0.797778483496845	0.161172368138815	0.716866507529353	0.178690378444975	0.10337554616181	0.0863284030775449	0.00807380776219305	0.29888772815177	0.921984277872021	0.238623404661302	0.0263660297544879	0.989068797215558	0.0714018409604189	0.139772674481858	0.0891394289200697	0.722342098347002	0.197466482566072	0.718675243187107	0.0448899436516003	0.807685784805907	0.109502697288375	0.0919016884242067	0.039443486443597	0.196652205138727	0.0883880934438504	0.10920042119534	0.550584281574456	0.989801814311618	0.193811799520503	0.0657917202596874	0.0895169222940002
