MELK	HCK	8.20473948132e-20
JAK2	PRKCZ	5.71879536325e-19
PRKCE	MAP2K4	1.50963373234e-18
AURKB	ABL1	7.94986803742e-16
STK4	CDK1	4.87308709598e-19
TBK1	PRKAA1	1.93708795099e-15
PRKACA	ROCK1	8.33835532854e-16
CAMK1	ULK1	1.67842593706e-17
CDK4	PRKG1	1.00556168881e-19
FYN	PRKCZ	3.1221403399e-19
CDC7	PRKCD	1.37113794441e-17
BRAF	PLK3	5.44638032378e-23
PRKG1	SYK	1.16690062555e-17
MAPK11	FYN	6.13136345383e-18
HCK	AURKB	1.00417013222e-17
VRK1	BTK	1.96306535866e-21
MARK2	PRKACA	2.99832776712e-19
PAK4	PRKCZ	2.56692935312e-29
CSNK1D	FYN	8.40427713386e-19
GSK3B	ULK1	1.81096057655e-13
BTK	MAP3K8	1.22917316897e-20
SRC	RET	7.07047966275e-17
LYN	PRKCB	2.26682934407e-17
PRKCQ	PRKCD	4.00555655975e-17
MAPKAPK2	ATR	3.10095707748e-14
ROCK1	MARK2	1.47661847407e-16
LCK	CHEK2	1.5832211516e-18
PAK1	MTOR	1.42315750184e-16
PRKCA	PRKCQ	2.55403111109e-17
STK11	STK4	1.27210385484e-19
PRKCZ	PRKCI	2.76685967648e-17
CAMK1	CHEK2	2.8076697174e-24
SYK	CSNK1A1	7.68806232526e-21
MAPKAPK2	PLK1	1.43216200727e-15
CHEK1	DYRK2	1.71959071978e-17
ADRBK1	FER	3.0151335567e-17
JAK2	AKT1	6.41680324938e-19
MAP2K1	PRKCI	3.67609753864e-22
MAP2K4	RPS6KA5	2.63838825687e-24
PRKCB	ATM	4.2627111954e-17
PRKCA	RPS6KA1	6.88795487878e-17
CHEK1	GSK3B	2.88813924618e-17
PAK4	MAP3K5	1.56410176021e-23
AURKB	RET	2.21061823464e-16
CSNK1D	IKBKB	9.12693534153e-17
CDK4	VRK1	4.20256313033e-21
CDK5	ABL1	4.96413275795e-15
MAPK7	CDK4	4.05351556404e-22
PRKCQ	LATS1	2.59342948707e-18
AURKA	RPS6KA1	1.35297308259e-15
RPS6KA5	JAK2	1.44895112443e-23
MAP2K1	SGK1	4.73490876078e-28
MAPK14	MAPK7	5.45914859652e-17
MAP3K7	LCK	3.96117809786e-20
SYK	MARK2	2.20382523775e-18
CHEK2	PDPK1	2.72335183529e-15
JAK2	MAPK1	1.89375243867e-14
CHEK2	PAK1	4.58258432634e-16
CDK4	CHEK1	4.05490131317e-17
BTK	PRKCB	4.3083520395e-22
INSR	TTK	3.31104288574e-17
CHUK	PRKG1	2.37577765748e-20
PRKCI	PAK1	1.68938039406e-17
MET	CDK2	5.50797880156e-22
CDK4	HCK	1.7391263889e-20
LYN	AURKB	1.35477584665e-17
PRKCQ	BMX	1.02735531158e-18
CHUK	MAPK11	2.9893070737e-18
PIM1	PRKCZ	2.89326901743e-19
CDK1	ULK1	8.69088069549e-15
ATR	INSR	3.93344973102e-19
CHUK	CDC7	3.05125111572e-18
PRKD1	MAPK14	5.07813120527e-19
PRKD1	PRKCD	1.88406046909e-15
RPS6KB1	ATR	2.18260652055e-13
CDK5	MAPK7	9.48901320368e-17
CDK1	PRKD1	4.9141541707e-17
GRK4	EGFR	1.4944092874e-17
RPS6KA1	MAPK1	8.00553859704e-21
CSNK2A1	CDC7	7.768878312e-19
LCK	RET	2.59246923241e-17
PDPK1	AURKA	5.35399104284e-15
MAPKAPK2	PRKCB	7.80598356883e-17
PRKCZ	MTOR	1.01301967263e-16
CAMK2D	PDPK1	1.89538588945e-21
PRKCI	MAPK11	2.98927807519e-21
EGFR	PRKCD	4.80493952344e-17
ROCK1	CHEK2	8.5745072696e-17
DAPK1	CHEK2	4.66829732768e-17
MAPK8	PRKCB	1.16424207767e-17
CSNK2A1	TTK	1.83883634478e-17
MELK	CDK7	2.900653367e-20
RPS6KB1	ADRBK1	7.03849982539e-20
EGFR	CAMK2D	3.6483480228e-19
FYN	CAMK1	8.90960926369e-18
LCK	CDK1	3.94509491324e-17
PRKCB	CHEK1	7.06859700634e-17
CDK7	SYK	1.72451503082e-19
CDK4	PRKD1	1.23109482017e-17
MAPKAPK2	RPS6KA1	1.13820628554e-17
CDK5	SGK1	1.15516386812e-15
IKBKB	PRKCE	6.50356523972e-16
FYN	PDGFRB	6.6925284592e-17
ROCK1	ABL1	9.6978960719e-17
MAP2K1	GSK3B	3.09943129737e-13
CDK4	MTOR	2.4608811922e-15
CAMK2A	CHEK2	3.19211583868e-16
CDK7	BRAF	3.20392169944e-15
PRKCD	SYK	8.83491714283e-18
CAMK2D	RPS6KA5	3.19208486544e-20
SRC	MAPK7	6.82476545166e-19
EGFR	BRAF	1.75969476063e-19
AURKA	CDK5	3.61487361828e-19
PRKCI	PRKAA1	5.89040513917e-19
JAK2	PRKACA	1.39705314738e-18
MAP2K4	PRKCE	1.24503837633e-23
ADRBK1	VRK1	9.95350526631e-18
DYRK1A	CHEK1	1.13795241574e-16
BRAF	PRKCZ	5.87147534144e-22
MAPK8	MAPK11	1.38017258052e-17
CDC7	LCK	8.94811591573e-18
CAMK2D	MAP3K7	1.09509151485e-14
NEK6	MTOR	3.36726575935e-21
CAMK2A	IKBKB	2.62237017589e-16
CHEK2	IRAK1	6.21066754202e-16
GSK3B	SYK	1.85089772166e-18
PRKAA1	PLK1	8.28559011591e-15
RPS6KB1	IRAK1	1.06905854452e-16
LCK	BTK	1.23334511557e-16
AURKB	CDK1	1.97249691443e-18
AKT1	PAK2	1.65809158961e-17
PRKCD	RPS6KA5	8.44624853755e-17
PRKD1	PLK1	7.02291375742e-18
RPS6KB1	CDK2	5.91892614657e-16
SYK	ADRBK1	1.09526912352e-18
PRKAA1	RPS6KA3	3.05860155826e-17
AKT1	CAMK2A	3.45045411459e-16
CDK2	CDK5	1.13107427246e-18
PDGFRB	STK11	1.7081421097e-22
CAMK2A	PDGFRB	1.17908276927e-16
BTK	NEK6	1.0407851688e-20
RET	BTK	4.81268280394e-18
MAPK8	PAK1	5.24999613799e-16
ATR	JAK2	2.77263429184e-18
SYK	GSK3B	4.48777904497e-21
CDK5	FER	4.94017708821e-17
DAPK1	LYN	5.09623748046e-17
GRK4	CDK1	1.12710125128e-24
CDK5	PRKCA	5.13160404546e-17
BTK	TTK	7.13163530992e-19
DYRK1A	PRKCE	3.85127431144e-15
CSNK1D	CDK5	2.30920909254e-19
MAPKAPK2	MAPK14	9.17479446311e-20
CHEK1	STK11	1.14048090453e-18
MAP2K1	ROCK1	6.48585359216e-21
MAP3K7	CHUK	2.61791450529e-17
JAK2	CDK5	1.263800395e-18
ADRBK1	RPS6KB1	6.38901336995e-16
STK4	PRKCB	2.71579418615e-19
TTK	PIM1	1.35532896228e-16
ABL1	PRKACA	3.78139391651e-19
FYN	CDK5	1.78965922679e-16
ADRBK1	PIM1	6.22774863713e-21
CDK4	PAK1	2.54724222848e-16
DYRK1A	ROCK1	2.18936412629e-16
PDPK1	CSNK2A1	4.20566969014e-21
GRK4	ATM	6.01804606923e-21
MAPK8	LCK	6.04875259669e-17
PRKD1	PRKCI	3.06637547551e-17
PRKCB	ADRBK1	3.64268337196e-18
CAMK1	CSNK2A1	4.98395075525e-26
PDGFRB	SGK1	2.39641489248e-21
PAK1	CHUK	9.70256910142e-20
MARK2	ERBB2	2.86393206641e-19
PIM1	MAP3K8	1.22161577451e-17
MAPK11	DYRK2	1.76690806808e-17
ERBB2	PRKCI	1.4737403107e-19
PAK1	PRKCA	2.08855204178e-17
CDK9	CSNK1A1	3.04634219085e-19
CSNK1D	CDK2	1.27849614611e-21
MAPK8	BTK	1.16068621961e-16
ADRBK1	DYRK1A	4.27648029026e-18
PRKAA1	PRKG1	4.17233734434e-18
PLK1	AKT1	1.06823944234e-16
RPS6KA3	LYN	4.04490528024e-18
PAK2	HCK	1.80818634094e-19
AURKA	PRKCQ	2.45914301065e-16
MELK	ATR	4.19109995694e-18
AURKB	MAPKAPK2	1.38798805689e-18
DAPK1	BTK	1.77177468187e-20
INSR	STK4	1.06421784708e-16
CAMK2A	RPS6KA1	3.63663851212e-17
MAP3K8	CHEK1	1.88337492839e-15
CHEK2	RPS6KA1	3.87851601142e-17
FER	CAMK2D	1.23097079627e-22
ADRBK1	BMX	1.16057809565e-16
IKBKB	CSNK1D	8.96858584037e-17
CAMK1	HCK	2.85146473024e-25
TTK	VRK1	1.02963783425e-17
PRKCB	MAPK8	5.78864786939e-18
ADRBK1	CDK7	4.40707958156e-18
PRKCZ	EGFR	1.25163831338e-16
CDK9	PRKCA	4.57716269272e-19
CDK1	LATS1	1.63150328612e-15
ATR	CDK7	6.35133933347e-19
PRKG1	CHEK1	7.25615886811e-16
PAK1	PLK3	7.62705562519e-17
MAP3K8	CDK4	2.25084351585e-18
CAMK1	PRKCA	3.3545740799e-24
MAP3K7	SYK	1.49488409422e-17
PRKCE	IKBKB	5.49126024489e-17
CDK1	MAP3K7	1.28972150159e-16
MAP2K4	SRC	2.58182174853e-22
CHEK2	CDK1	6.82785996536e-18
TBK1	SYK	1.83636026109e-18
RPS6KA3	MARK2	5.21224739801e-17
VRK1	TTK	3.19784683578e-18
MELK	RPS6KB1	1.57072071716e-17
CSNK1A1	PDGFRB	1.635046478e-18
PRKCD	STK11	1.32635005247e-16
CDK1	RPS6KA5	1.83812803914e-16
SRC	MAPK11	8.000830678e-19
MET	ERBB2	2.85946737065e-18
LATS1	LCK	1.05280719406e-23
ADRBK1	PAK4	1.63202568668e-17
CHEK1	ATR	1.88606934958e-15
STK11	PRKCB	1.8024132263e-18
MAP3K8	MAPK11	5.55686474399e-25
MAP2K4	RPS6KA3	4.12249408778e-20
PRKD1	AURKB	5.11178987575e-17
INSR	MAPK7	9.81041737413e-19
ABL1	CAMK2D	1.18205269192e-17
SYK	MAP3K7	1.09105148672e-17
SYK	PIM1	8.73052317256e-23
MAPKAPK2	GRK4	2.44146478451e-18
MET	RPS6KA3	8.31704799036e-20
CDC7	CDK9	2.89969749194e-17
GSK3B	VRK1	2.10147047526e-18
PLK3	PAK1	6.12597431505e-18
ATR	MARK2	4.29333972759e-16
GSK3B	MAP3K8	4.21936728076e-17
SYK	GRK4	1.25845205449e-19
RPS6KA3	MAPK11	3.18273099787e-20
CDK5	AURKB	6.61914976715e-18
IKBKB	MAPK7	3.12782635741e-16
GRK4	JAK2	2.85146473024e-25
CHUK	CAMK1	4.475576918e-19
RET	PRKACA	1.06959461054e-19
HCK	CDK7	3.03793179243e-22
PRKAA1	PAK1	3.25849776822e-16
TBK1	CSNK1D	2.57789572434e-17
CAMK2A	ABL1	9.49279548864e-16
AKT1	MAPKAPK2	1.11440759135e-19
CAMK1	BRAF	8.80210055e-19
CDC7	MAP2K4	6.96077690212e-19
MAPK7	AKT1	1.24379306336e-21
LYN	DYRK2	2.45709683002e-19
LCK	AKT1	3.34413394649e-18
HCK	TTK	1.97554353872e-20
MTOR	CDK9	1.6493145496e-15
FER	MARK2	6.74003950162e-22
CSNK2A1	PRKACA	5.15462349937e-17
MTOR	PRKACA	5.47075997464e-18
CDK9	MAPK8	9.24568574927e-21
PRKACA	PLK3	7.71212994576e-18
SYK	AKT1	2.0221161944e-18
LATS1	AURKA	3.08040685015e-20
STK4	MET	4.62559452409e-20
AURKB	ERBB2	9.94101118578e-17
RPS6KB1	BTK	8.35945557255e-19
PRKCQ	PLK1	2.61653907988e-18
PAK2	JAK2	2.52300992036e-21
CHUK	IRAK1	1.17704580511e-17
PIM1	PAK2	5.20091357572e-19
SRC	PRKCZ	1.2077392285e-18
MAPKAPK2	CAMK2A	2.38662411767e-18
TTK	FER	9.23502982175e-17
ULK1	AKT1	3.58220670999e-19
CSNK2A1	CDK9	1.31632478083e-17
PRKAA1	ATM	1.63163816646e-16
PRKACA	FYN	3.71382102671e-17
CAMK1	RPS6KA1	2.52590442786e-24
PRKCQ	TBK1	4.46760880759e-16
LCK	GRK4	1.09755838792e-17
PLK1	FER	7.88511298047e-18
SRC	MAP3K8	2.91878624739e-18
CDK5	MARK2	6.97482903777e-16
RPS6KA5	CAMK2D	1.82117235767e-19
ABL1	SRC	4.21243505946e-16
FER	INSR	1.34067452401e-21
MAP3K7	PLK3	1.95144316985e-17
PRKD1	INSR	4.52776860124e-17
CHEK2	STK11	8.6169343169e-17
IRAK1	CDK5	2.33391607087e-23
PDGFRB	TTK	5.58900699226e-20
PRKCB	MARK2	2.39190963864e-17
MARK2	TBK1	9.72466246868e-21
PRKCD	MAP3K8	6.49065674223e-18
PRKAA1	BTK	2.10581232932e-18
TTK	RPS6KA3	5.78450039746e-17
RET	LATS1	4.62655980979e-19
PRKCA	MAPK7	1.18387076963e-15
MAP3K5	CDC7	2.69448930586e-18
GRK4	PRKCQ	4.72993380573e-22
PDGFRB	NEK6	5.48497966448e-23
ERBB2	RPS6KA1	2.04972760962e-20
MAPK8	BRAF	4.71915835399e-15
IKBKB	CAMK1	3.40421315109e-18
PLK3	FYN	8.84493455929e-20
MAP2K1	AKT1	4.71313615037e-23
AURKA	PLK1	1.74300787099e-17
MAPK14	CDK9	3.65195332934e-15
STK4	CDK2	1.64934767846e-21
DAPK1	BRAF	1.58175606809e-15
FYN	PRKCE	8.09439129318e-19
PRKACA	NEK6	3.73721564725e-18
CDC7	PRKCE	1.94622551295e-16
CSNK1D	TTK	8.95282533627e-17
HCK	AURKA	1.04342270048e-19
PLK3	ADRBK1	7.59878740684e-17
SGK1	GSK3B	7.56287999646e-17
TTK	SGK1	2.93280614759e-16
TBK1	PIM1	4.26407194895e-16
LYN	FER	4.5179162949e-17
FER	BMX	1.84493263085e-19
RPS6KA3	AURKA	1.27087312333e-18
LYN	PRKCA	3.60226204332e-16
CHEK2	JAK2	2.45939837287e-18
STK11	RET	7.6760317334e-21
MAPK8	DYRK2	5.73840484166e-15
PRKCA	IRAK1	6.83113258686e-17
MAPK8	MAP2K4	1.26041286236e-15
AKT1	ERBB2	1.50918170384e-16
MAPK11	CDC7	4.65790091502e-20
PIM1	TTK	1.01572683106e-16
MAPK8	VRK1	1.4295505768e-18
RPS6KA1	FER	3.58207381915e-19
RPS6KA1	CDC7	6.32655168815e-19
CDK1	INSR	6.41727855865e-18
RPS6KA5	PAK2	2.13522370084e-20
PRKAA1	CSNK1D	4.07302733531e-16
CDK9	AKT1	3.47746126791e-20
DYRK2	VRK1	4.81282742706e-24
ATR	DAPK1	1.22695663276e-17
ABL1	VRK1	1.73260109783e-21
DYRK1A	MAP3K7	1.79574421067e-17
STK4	TBK1	1.55173768906e-19
RET	AURKA	7.33751675202e-19
LATS1	SYK	4.61960963344e-21
ROCK1	RPS6KA1	1.91289866616e-16
IRAK1	PDGFRB	4.47147477592e-21
FYN	BMX	1.12866041208e-17
GSK3B	PDGFRB	2.23101370092e-18
CAMK1	PRKD1	7.46703933326e-21
MAPKAPK2	ABL1	5.73546833764e-15
PAK2	FER	1.04728504787e-20
PRKCB	PRKACA	1.38458862249e-17
MAPKAPK2	GSK3B	1.352496177e-16
ULK1	HCK	3.16244410729e-21
PDPK1	PRKCQ	8.76245621998e-12
RPS6KA5	INSR	1.03657428095e-19
STK4	DAPK1	1.61975796391e-21
PAK2	PAK1	1.85716076047e-14
IRAK1	MAP3K7	1.95347449692e-19
ROCK1	BTK	9.00573108056e-18
BTK	CDK9	2.04373457982e-20
CHEK2	PAK2	3.30421030047e-17
PLK1	PRKCE	6.9467909358e-16
NEK6	MAPK1	1.91483730968e-21
BTK	PRKCA	6.45035969332e-24
VRK1	CAMK2A	6.94332589585e-21
CHUK	MELK	5.13151705517e-16
PRKCQ	MAP3K7	2.60659515498e-17
CAMK2A	PAK2	2.71026090968e-17
PRKCI	PAK2	5.7657355434e-17
CDK5	CAMK2A	3.30761193973e-18
BMX	ATR	7.66844791081e-20
MAP2K4	CAMK2D	7.00804974926e-24
MARK2	PRKAA1	2.28266185976e-19
CDK5	CAMK2D	5.63265899424e-18
PIM1	ERBB2	1.30989597686e-16
LCK	DYRK2	1.30673316765e-19
IKBKB	ULK1	1.30209252625e-16
MELK	DAPK1	1.4026568284e-17
MAP3K5	PIM1	5.06897830502e-22
FYN	MAPKAPK2	3.16439447002e-19
DYRK2	JAK2	2.59782695006e-16
BTK	PAK4	6.22809279088e-21
RPS6KA3	PRKAA1	2.13508102474e-16
LATS1	RPS6KB1	8.47649017779e-22
AKT1	ATR	9.37175819367e-15
DAPK1	ATM	5.77592355209e-17
MAPK8	PRKCA	2.82634089356e-17
RPS6KA5	STK4	2.63918647819e-20
GRK4	ATR	1.57670068808e-19
PDGFRB	CHEK2	3.21712411593e-21
HCK	MAPK11	2.20784651063e-20
LCK	GSK3B	6.29309321624e-19
PRKCB	PRKCZ	1.98517009961e-17
AURKA	ABL1	3.05265559974e-16
LYN	CSNK1D	4.07210589478e-17
GRK4	AKT1	2.3603491414e-19
SYK	RPS6KB1	1.46506584106e-17
DYRK1A	AKT1	2.01314210979e-20
CDK5	RPS6KA1	9.6457409441e-16
PAK2	ATM	7.85707365444e-18
HCK	RPS6KB1	7.66547098442e-22
LYN	VRK1	7.9374521522e-21
CHEK1	ULK1	6.99573396717e-16
INSR	AURKA	3.32890538558e-19
IKBKB	PRKCD	9.51932265782e-16
LCK	ADRBK1	1.04352523923e-17
PAK2	RPS6KA3	1.00788718178e-18
MAP3K8	ATM	1.96318935391e-18
CHEK2	MAP2K4	5.07594810926e-17
ULK1	STK11	1.52411250246e-21
RET	PRKCQ	3.26532818011e-17
RPS6KB1	DYRK2	5.85296808161e-18
MTOR	PRKCZ	7.22988600346e-18
HCK	PLK1	3.58532525756e-18
HCK	ULK1	2.89046027954e-19
CDC7	SRC	7.66751093396e-18
AURKA	CDK4	8.36352128539e-20
PRKAA1	MAP3K8	8.39966117616e-18
SGK1	ERBB2	6.56329092981e-19
RPS6KA5	DYRK2	5.19580614026e-18
CAMK1	PAK1	3.58929189019e-23
SRC	ULK1	3.85350592069e-19
AURKA	MAPK7	5.88039315737e-17
MAPKAPK2	DYRK2	4.25697813105e-18
GSK3B	PRKG1	5.28296200326e-18
MARK2	CDK1	3.2306381008e-17
PAK2	PRKD1	3.96935784324e-18
HCK	MAP3K8	6.18368868439e-20
MAP3K7	CDC7	6.41602813737e-18
MAP3K5	IKBKB	3.39354423328e-19
FER	MAP2K4	7.32605026209e-27
MAP2K4	AKT1	1.85286542332e-23
AKT1	PAK1	5.31717815827e-18
RET	DYRK1A	5.88168174191e-16
CSNK2A1	PAK4	1.17050334984e-16
GRK4	MAPK11	1.06827541238e-22
PRKCD	ADRBK1	6.15340121575e-17
PRKCQ	CSNK1D	7.26957334696e-17
ERBB2	MAP3K5	2.35079064541e-21
IRAK1	PAK4	2.24617307077e-23
DYRK2	RPS6KA5	2.33533513025e-17
CDK9	ERBB2	2.51343455252e-16
CAMK1	ADRBK1	2.51132609459e-26
MAP3K8	FYN	6.33528536196e-23
CDK2	MAPK7	1.59592764079e-15
PRKD1	MAP3K5	2.43316544723e-17
MAP3K5	PLK3	1.29240673762e-20
LATS1	GSK3B	2.89365328803e-23
CHEK1	AURKB	5.03619555218e-16
BRAF	CHEK1	1.49254657815e-20
DYRK1A	PRKCD	1.07448555364e-17
ATM	MAPK7	2.95682000564e-16
MELK	LYN	2.57642724442e-19
MAP3K5	PRKAA1	5.03897616546e-17
PRKCB	HCK	1.05623112294e-18
LYN	RPS6KB1	4.15698746488e-19
DYRK1A	SYK	7.61738742813e-20
ADRBK1	CAMK1	1.37450998707e-18
RPS6KA1	MAPK7	3.51108957812e-16
MAPK8	NEK6	2.44155177648e-18
RET	CDK9	6.61454063816e-19
ERBB2	EGFR	1.14241845193e-14
MARK2	PLK1	2.5632488155e-20
PDGFRB	MAPKAPK2	7.60754499213e-23
PRKCQ	AURKA	1.26148064993e-18
FER	PRKAA1	1.13137406821e-20
PDGFRB	CDK5	1.20777384295e-18
NEK6	PRKCI	2.54138001496e-21
CDK4	PAK2	3.04209403731e-17
PRKD1	MARK2	3.67539569972e-16
PDGFRB	CAMK2D	1.22598754245e-19
MAP2K4	MAPK11	9.13957180394e-13
ADRBK1	ROCK1	2.18455889043e-17
MAPK14	FER	2.60235198292e-17
CDK5	MAP2K1	2.42647824788e-14
ADRBK1	TTK	1.69127627768e-16
MAP2K4	IKBKB	7.00804974926e-24
PRKCI	MAP3K5	1.09684993423e-15
PRKCE	NEK6	6.33328384958e-19
VRK1	INSR	1.07514730987e-18
ULK1	PRKD1	2.68305363741e-15
PRKD1	BRAF	6.03703411873e-16
CSNK1A1	RET	2.60759460966e-17
CAMK2D	DYRK2	1.00286943289e-23
MET	MAP3K7	1.63906780238e-19
PAK2	PRKCQ	1.48366652797e-20
ATR	MAP3K7	9.58341235601e-18
DAPK1	PRKCE	4.79586488998e-19
PRKCQ	SYK	1.44839195988e-16
BTK	AURKA	2.78457504877e-21
BRAF	INSR	1.26201345548e-18
RET	PAK4	1.21712382656e-18
CDC7	MELK	5.53065177311e-18
PRKAA1	SRC	1.0136422661e-16
RET	GSK3B	3.67129208857e-18
RPS6KB1	DAPK1	2.45516521706e-15
PRKCE	TTK	2.29539077916e-17
MAP3K7	CSNK2A1	4.14189372367e-19
MAP3K5	AURKB	7.61569399927e-22
SRC	MARK2	2.18903982759e-17
IRAK1	DYRK1A	6.94831543602e-17
MELK	ATM	2.11629500259e-16
AURKA	MAP3K8	4.21531743569e-17
PAK1	NEK6	4.29513773185e-18
NEK6	RPS6KB1	4.90215450897e-13
PAK4	SYK	7.3387652955e-22
DAPK1	ROCK1	2.26362620445e-17
MAP2K4	PRKCZ	5.9410097709e-25
STK11	PLK3	4.50612477756e-23
MAP3K8	CHEK2	6.46262459773e-19
MAP3K5	MAP3K8	1.73165473139e-17
CHUK	RET	1.13691748322e-17
AKT1	PRKD1	9.47908990395e-15
ERBB2	DYRK2	3.06851935077e-24
CDK1	PAK2	4.68296671331e-17
RPS6KA1	DYRK2	1.29845352526e-17
DYRK2	NEK6	2.11461097919e-22
GSK3B	MELK	1.23129993958e-16
CSNK2A1	PRKCQ	9.99366196721e-18
ATM	CDK1	2.07476483246e-18
PRKCB	STK11	2.83533093936e-17
RPS6KB1	PRKCI	2.43356052642e-18
ATR	AURKA	5.41077445626e-17
MARK2	PRKCE	8.25083828379e-17
HCK	PAK4	7.03629247617e-21
PRKAA1	ERBB2	5.46326237792e-16
RET	MAPK7	8.98070949256e-14
DAPK1	MAP3K5	6.17689535728e-19
ABL1	MAPK7	1.54129985299e-18
CHEK2	MAPK1	1.4326195371e-16
DYRK2	MAPK7	1.10882624717e-17
PRKCE	BRAF	2.91013717481e-17
FYN	MAPK8	3.73675234833e-19
MAP3K8	CDK5	4.58824272738e-19
CSNK1A1	CDK2	5.61264686674e-19
DAPK1	MAPK14	1.88768941951e-19
SYK	ATM	9.72493623826e-20
CHEK2	CDK2	5.48895081587e-18
CSNK2A1	MAPK7	1.0855684092e-16
RPS6KA1	RET	8.50124177093e-17
CAMK2A	CDK2	2.47360730231e-18
JAK2	CAMK2A	1.48466083841e-17
FER	CDK9	1.45723907785e-26
MTOR	MARK2	8.58759006566e-16
ATM	PAK2	1.18488477365e-17
CAMK2A	MELK	1.36101741976e-16
PAK4	MAPK11	9.21750654564e-27
RET	TBK1	3.29409889657e-20
MAPK8	MELK	5.25175212838e-16
RPS6KA5	MARK2	7.88211760592e-19
RPS6KA1	BTK	5.29275377609e-18
DAPK1	PAK4	8.94224071734e-21
MAPK11	PRKCQ	2.15659156739e-22
MAPK11	IRAK1	1.03423124228e-17
CSNK2A1	PLK1	1.14015587214e-17
MELK	CHEK1	5.72289089963e-19
RPS6KA3	BMX	5.74223944895e-16
MAP2K1	AURKB	1.23431903406e-22
PRKD1	CDK2	8.25392978248e-21
PAK2	MAPK7	1.93978630315e-16
ERBB2	CSNK1D	3.13023051458e-21
CHUK	MAPK14	1.22323984221e-20
BRAF	CSNK2A1	2.95903717604e-22
DYRK2	GSK3B	2.30234966041e-19
MAP3K7	CHEK1	8.29177703862e-18
PRKCA	VRK1	1.69473308533e-16
GSK3B	MAP3K7	6.77237253104e-15
RPS6KA3	SRC	9.41929566795e-18
JAK2	RPS6KA1	1.22050234765e-19
PRKCD	CSNK2A1	4.32415003268e-18
CSNK1D	ADRBK1	1.34076610332e-17
IKBKB	ERBB2	1.41722531786e-16
MAPK14	ABL1	1.97901008542e-15
ATM	PLK3	1.12100563489e-19
MET	CHEK2	4.18591113981e-23
PDGFRB	IKBKB	1.52179504212e-16
PRKD1	ATM	5.22821882224e-18
ABL1	HCK	1.11597656337e-16
IKBKB	BMX	4.61135521265e-17
AKT1	MAP2K4	7.92575366254e-15
PRKCD	BTK	4.36508592688e-16
RPS6KA1	PRKCB	1.4257181949e-18
AURKA	PAK4	1.98983869095e-15
PRKCE	CDK4	4.53963007661e-22
CDK9	CSNK2A1	1.97530901587e-17
ABL1	RPS6KA5	1.98619451824e-18
CDK5	CDK4	2.84111019868e-18
CDK4	PRKCI	1.14443530617e-18
RET	RPS6KA1	8.57501920697e-18
PDPK1	ATR	2.39525938303e-19
MAPK8	EGFR	1.10354452816e-14
PRKCA	GSK3B	5.57176818325e-17
RPS6KA5	CDC7	1.81756456602e-23
CDC7	CAMK2D	7.8554273769e-18
MAPK1	PRKCZ	1.19292501227e-17
PDGFRB	EGFR	7.44532468184e-20
CDK2	PRKCQ	9.65034194342e-19
PRKACA	SRC	6.33861238234e-15
SYK	PRKG1	7.47331182515e-20
FYN	INSR	2.09164197491e-17
MAP3K8	MAP3K7	1.49105014919e-20
CHEK2	PRKAA1	4.17180472826e-16
VRK1	JAK2	1.99623732001e-22
PLK1	HCK	1.21897219331e-17
CHUK	FYN	2.10378137225e-19
BTK	CHEK1	3.71642820205e-20
MAP2K1	CHEK1	1.00815439853e-24
PRKCE	GRK4	1.56921883633e-17
PDGFRB	ATM	1.65230145974e-19
ATR	AKT1	2.86412173864e-17
DAPK1	SRC	3.09576536238e-19
BMX	PRKAA1	5.10163574224e-18
IRAK1	CDK4	4.44903063123e-27
PRKCA	CDK7	7.66046103965e-18
NEK6	PAK4	1.84068523941e-19
LYN	MELK	1.16720248583e-18
TTK	CDK9	1.19114127667e-18
PRKCQ	NEK6	1.0517154888e-21
ADRBK1	TBK1	1.45864449802e-18
MAPK8	SRC	7.23862328333e-16
PDPK1	MAP3K5	8.08365536102e-18
TBK1	CDK7	2.54496671919e-17
DYRK2	BTK	5.01687357323e-15
CSNK1A1	RPS6KA5	2.5134930632e-15
MAP3K5	FYN	8.03530865612e-17
CHEK1	ATM	6.0484137076e-17
GSK3B	ATR	2.57011867522e-16
PRKD1	DYRK2	6.80595172491e-19
CAMK2A	SGK1	5.59781527552e-18
PRKAA1	BMX	4.96674033401e-15
PRKCE	CAMK2D	6.19842508792e-18
HCK	GRK4	8.93248217602e-21
CDK1	CAMK1	1.03009781864e-16
CAMK2D	CAMK2A	5.60512521519e-19
ERBB2	FER	3.99097957137e-22
FYN	PRKCD	8.89890386551e-18
BRAF	PLK1	4.66391887523e-22
PRKG1	CSNK1A1	1.25456926199e-18
PIM1	CDC7	9.46770640088e-18
MARK2	LCK	1.23732619814e-16
EGFR	CAMK1	1.53198075568e-18
CSNK2A1	LYN	6.85264342797e-16
MAPK8	PRKACA	3.53224576934e-18
CHEK1	VRK1	5.47581340662e-17
DAPK1	IRAK1	1.72012785445e-17
EGFR	PDPK1	7.65157800087e-17
GRK4	PDPK1	9.00912264439e-21
MAP3K7	PRKCZ	6.67339876963e-16
RET	MTOR	6.4182878134e-20
CAMK2D	CSNK1A1	1.0108244662e-26
PRKCI	CHEK2	5.29655746297e-19
STK4	CHUK	9.29147127991e-20
CHEK1	PAK1	2.87199700031e-16
RPS6KB1	RPS6KA1	4.35174352763e-17
PRKAA1	CDK2	2.42186495636e-17
