gena	genb	mut.info
472	BRAF	CAMK1	0.00636456654406281
473	BRAF	CAMK2A	0.00930155665938592
474	BRAF	CAMK2D	0.0183914036809307
475	BRAF	CDC7	0.000865350089273242
476	BRAF	CDK1	0.00542103499740687
477	BRAF	CDK2	0.0111957873776705
478	BRAF	CDK4	0.0114425356794658
479	BRAF	CDK5	0.0171629670576543
480	BRAF	CDK7	0.00503945085392754
481	BRAF	CDK9	0.0174167014436684
482	BRAF	CHEK1	0.0101272846634917
483	BRAF	CHEK2	0.00777707051228571
484	BRAF	CHUK	0.0015722049927458
485	BRAF	CSNK1A1	0.0107689306454377
486	BRAF	CSNK1D	0.00150363454899072
487	BRAF	CSNK2A1	0.000611137863336886
488	BRAF	DAPK1	0.00802007585937048
489	BRAF	DYRK1A	0.00104231753948891
490	BRAF	DYRK2	0.00552557646892993
491	BRAF	EGFR	0.00704287660961267
492	BRAF	FYN	0.0131195342398511
493	BRAF	GSK3B	0.00336231945080456
494	BRAF	IKBKB	0.00402683919740898
495	BRAF	INSR	0.0073984894454302
496	BRAF	IRAK1	0.021767629383274
497	BRAF	JAK2	0.0234163245514951
498	BRAF	LATS1	0.0042189573378808
499	BRAF	LCK	0.0265699005947679
500	BRAF	LYN	0.0109130394884138
501	BRAF	MAP2K1	0.00837560943095905
502	BRAF	MAP2K4	0.0142358663053486
503	BRAF	MAP3K5	0.0189488445154886
504	BRAF	MAP3K7	0.0199786542647313
505	BRAF	MAP3K8	0.0624364842325109
506	BRAF	MAPK1	0.00470378540363647
507	BRAF	MAPK11	0.00647379515998026
508	BRAF	MAPK14	0.0117810186038456
509	BRAF	MAPK7	0.00983152215147243
510	BRAF	MAPK8	0.00406875858119982
511	BRAF	MAPKAPK2	0.00518054465627937
512	BRAF	MARK2	0.0107524016274363
513	BRAF	MTOR	0.00740485184439876
514	BRAF	NEK6	0.00533571123028054
515	BRAF	PAK1	0.0312833334267593
516	BRAF	PAK2	0.0123657107370736
517	BRAF	PAK4	0.0178598040422315
518	BRAF	PDPK1	0.0133874787842387
519	BRAF	PIM1	0.00762809460090175
520	BRAF	PLK1	0.00235007048232383
521	BRAF	PLK3	0.00515329715581281
522	BRAF	PRKAA1	0.00577677849131675
523	BRAF	PRKACA	0.0103888609258034
524	BRAF	PRKCA	0.00423926470063574
525	BRAF	PRKCB	0.0169173991554601
526	BRAF	PRKCD	0.0116994729856081
527	BRAF	PRKCE	0.0201099094630814
528	BRAF	PRKCI	0.0437961149854313
529	BRAF	PRKCQ	0.0107007079339114
530	BRAF	PRKCZ	0.0046999163947099
531	BRAF	PRKD1	0.0291524833843999
532	BRAF	PRKG1	0.0131121062188422
533	BRAF	RET	0.0274549132389277
534	BRAF	ROCK1	0.0122115152123046
535	BRAF	RPS6KA1	0.00569833405907083
536	BRAF	RPS6KA3	0.0220930103740526
537	BRAF	RPS6KA5	0.00880068062441453
538	BRAF	RPS6KB1	0.0177981022540772
539	BRAF	SGK1	0.0134306571469818
540	BRAF	SRC	0.0140138531077554
541	BRAF	STK11	0.00884322344571675
542	BRAF	SYK	0.0119051453360113
543	BRAF	TBK1	0.000883046723281211
544	BRAF	TTK	0.00972541805223326
545	BRAF	ULK1	0.0166199447283573
546	BRAF	VRK1	0.0133852825964844
547	CAMK1	CAMK2A	0.00806054423519686
548	CAMK1	CAMK2D	0.0140717794166854
549	CAMK1	CDC7	0.00204480388442185
550	CAMK1	CDK1	0.00918809649406516
551	CAMK1	CDK2	0.00917038572556894
552	CAMK1	CDK4	0.00794115718935817
553	CAMK1	CDK5	0.00278694205035102
554	CAMK1	CDK7	0.00250061923073819
555	CAMK1	CDK9	0.0211675825499
556	CAMK1	CHEK1	0.000381494509253066
557	CAMK1	CHEK2	0.00467854571517368
558	CAMK1	CHUK	0.0103500408783601
559	CAMK1	CSNK1A1	0.010689271362919
560	CAMK1	CSNK1D	0.00465893297871123
561	CAMK1	CSNK2A1	0.0197198224048458
562	CAMK1	DAPK1	0.0181876170691169
563	CAMK1	DYRK1A	0.0157712949278217
564	CAMK1	DYRK2	0.00999114164567594
565	CAMK1	EGFR	0.0049725670732288
566	CAMK1	FYN	0.00515122441150329
567	CAMK1	GSK3B	0.0116900717776902
568	CAMK1	IKBKB	0.00429888759080654
569	CAMK1	INSR	0.00730277792504097
570	CAMK1	IRAK1	0.0192824462886314
571	CAMK1	JAK2	0.00496979831899358
572	CAMK1	LATS1	0.0187263118332828
573	CAMK1	LCK	0.0110340058183471
574	CAMK1	LYN	0.00702358616035692
575	CAMK1	MAP2K1	0.00274049822709088
576	CAMK1	MAP2K4	0.0119304926176795
577	CAMK1	MAP3K5	0.0065256603142565
578	CAMK1	MAP3K7	0.0037854355973721
579	CAMK1	MAP3K8	0.00482724088872555
580	CAMK1	MAPK1	0.00670945267551826
581	CAMK1	MAPK11	0.00257988589933511
582	CAMK1	MAPK14	0.0181431664499305
583	CAMK1	MAPK7	0.00674669672476202
584	CAMK1	MAPK8	0.00391646024216108
585	CAMK1	MAPKAPK2	0.0113709019777959
586	CAMK1	MARK2	0.0032599698942013
587	CAMK1	MTOR	0.00918736879701942
588	CAMK1	NEK6	0.00411400863043898
589	CAMK1	PAK1	0.0168635104417731
590	CAMK1	PAK2	0.0085427791472128
591	CAMK1	PAK4	0.00841618119966814
592	CAMK1	PDPK1	0.00970676904295509
593	CAMK1	PIM1	0.00097059788310272
594	CAMK1	PLK1	0.00156921373311558
595	CAMK1	PLK3	0.0192160834533093
596	CAMK1	PRKAA1	0.0235050375720567
597	CAMK1	PRKACA	0.00542687090207128
598	CAMK1	PRKCA	0.00905283923584843
599	CAMK1	PRKCB	0.00238399463584749
600	CAMK1	PRKCD	0.0173373525810021
601	CAMK1	PRKCE	0.00586980119789704
602	CAMK1	PRKCI	0.00486882547126744
603	CAMK1	PRKCQ	0.00812378618805454
604	CAMK1	PRKCZ	0.0140775216744444
605	CAMK1	PRKD1	0.0137458714322261
606	CAMK1	PRKG1	0.0038434297094696
607	CAMK1	RET	0.0190412677906515
608	CAMK1	ROCK1	0.00451248314417541
609	CAMK1	RPS6KA1	0.0161959874382278
610	CAMK1	RPS6KA3	0.0172395738076192
611	CAMK1	RPS6KA5	0.00302934025516777
612	CAMK1	RPS6KB1	0.0066181875158895
613	CAMK1	SGK1	0.00283998019805232
614	CAMK1	SRC	0.00594525409977376
615	CAMK1	STK11	0.00861077523640574
616	CAMK1	SYK	0.0098597028510099
617	CAMK1	TBK1	0.0153288743979187
618	CAMK1	TTK	0.0274628448392615
619	CAMK1	ULK1	0.00076977113161103
620	CAMK1	VRK1	0.0133214819800589
621	CAMK2A	CAMK2D	0.0217774086688394
622	CAMK2A	CDC7	0.00301419405841941
623	CAMK2A	CDK1	0.0104143018569554
624	CAMK2A	CDK2	0.0112741483992247
625	CAMK2A	CDK4	0.00467616535072501
626	CAMK2A	CDK5	0.00106400332309953
627	CAMK2A	CDK7	0.00556441102691085
628	CAMK2A	CDK9	0.0139081187330712
629	CAMK2A	CHEK1	0.0148966240970694
630	CAMK2A	CHEK2	0.00185529924636985
631	CAMK2A	CHUK	0.00170854225506112
632	CAMK2A	CSNK1A1	0.00643534029204762
633	CAMK2A	CSNK1D	0.00706218362625322
634	CAMK2A	CSNK2A1	0.00654817220811665
635	CAMK2A	DAPK1	0.00724903812082367
636	CAMK2A	DYRK1A	0.00160081686226476
637	CAMK2A	DYRK2	0.00483560812220851
638	CAMK2A	EGFR	0.00505952858326353
639	CAMK2A	FYN	0.00178391094696106
640	CAMK2A	GSK3B	0.0156480650418853
641	CAMK2A	IKBKB	0.014787520782602
642	CAMK2A	INSR	0.00335640080357358
643	CAMK2A	IRAK1	0.0149033671854495
644	CAMK2A	JAK2	0.00555711382177826
