gena	genb	funchisq	pval
108	AKT1	FYN	-0.0907913686585886	0.536170815730946
109	AKT1	GSK3B	-0.758319046539135	0.775869996149488
110	AKT1	IKBKB	-1.1075720352302	0.865976656891029
111	AKT1	INSR	-0.943764383366951	0.82735496753172
112	AKT1	IRAK1	1.9171797831618	0.0276075477668861
113	AKT1	JAK2	-0.0373606198878829	0.514901264244362
114	AKT1	LATS1	-1.269503416543	0.897869213613934
115	AKT1	LCK	-0.992073324475002	0.839419120953814
116	AKT1	LYN	-0.946023664299031	0.827931741789645
117	AKT1	MAP2K1	0.484645705780613	0.31396384315101
118	AKT1	MAP2K4	-0.235378410362345	0.593042479284327
119	AKT1	MAP3K5	-0.745751218191985	0.772091143504891
120	AKT1	MAP3K7	-0.927062782498647	0.823053030888186
121	AKT1	MAP3K8	0.339742186850224	0.367025344449401
122	AKT1	MAPK1	-1.06103013644479	0.855661897164881
123	AKT1	MAPK11	-0.614614369671839	0.730595288827463
124	AKT1	MAPK14	-1.33519120911058	0.909093113346257
125	AKT1	MAPK7	0.017512510756635	0.49301387611845
126	AKT1	MAPK8	-0.161051091931278	0.563973419862515
127	AKT1	MAPKAPK2	2.8869344955609	0.00194507605431221
128	AKT1	MARK2	-0.253598354754693	0.600097066096618
129	AKT1	MTOR	-0.984129550400929	0.837474090439036
130	AKT1	NEK6	-1.30398822678878	0.903881201719697
131	AKT1	PAK1	-0.7293908221133	0.76711868484729
132	AKT1	PAK2	1.14354506525425	0.126406177594225
133	AKT1	PAK4	-1.07945626245921	0.859807809297465
134	AKT1	PDPK1	0.969575274496176	0.166129121208536
135	AKT1	PIM1	-0.88480675743104	0.81186956786582
136	AKT1	PLK1	-1.01003638684641	0.843761071327577
137	AKT1	PLK3	-0.40935567275813	0.658860667608558
138	AKT1	PRKAA1	-0.236081455893334	0.59331526833902
139	AKT1	PRKACA	0.0605567936045548	0.4758560920224
140	AKT1	PRKCA	0.666113107102723	0.252669403669835
141	AKT1	PRKCB	1.59827747640316	0.0549906188915018
142	AKT1	PRKCD	4.5525717510188	2.64970390886694e-06
143	AKT1	PRKCE	0.743746091540091	0.228515049617128
144	AKT1	PRKCI	-0.890200746182334	0.813320947961582
145	AKT1	PRKCQ	-0.73794762627339	0.769726861997759
146	AKT1	PRKCZ	0.405146768768705	0.342684815188341
147	AKT1	PRKD1	-1.29494754513774	0.902330837329068
148	AKT1	PRKG1	0.067223095523301	0.473202049570034
149	AKT1	RET	-0.683355037835922	0.752808738018252
150	AKT1	ROCK1	-0.852362771661826	0.802993611960828
151	AKT1	RPS6KA1	2.44516484218188	0.00723929746878651
152	AKT1	RPS6KA3	2.97730324229816	0.00145398115221486
153	AKT1	RPS6KA5	-0.774333968320985	0.780633339455773
154	AKT1	RPS6KB1	5.6765081553414	6.87360021366929e-09
155	AKT1	SGK1	2.19257581080636	0.0141689777514366
156	AKT1	SRC	-0.406528903150999	0.657822987753679
157	AKT1	STK11	-0.316481081043778	0.62418130853997
158	AKT1	SYK	-0.339762882100754	0.632982448736936
159	AKT1	TBK1	-0.88689312331856	0.812431777835133
160	AKT1	TTK	-0.579867340521051	0.71899795926504
161	AKT1	ULK1	-0.889772194389784	0.813205890104522
162	AKT1	VRK1	2.00142925859972	0.0226730751078583
163	ATM	ABL1	-0.388429876947254	0.651151031038766
164	ATM	AKT1	-0.984176960033358	0.837485743956653
165	ATM	ATR	4.08993784702592	2.1574439961687e-05
166	ATM	AURKA	0.590043732953612	0.277580665079295
167	ATM	AURKB	-0.299713765342704	0.617802251092572
168	ATM	BRAF	-0.805524019778331	0.789741324423707
169	ATM	CAMK1	-0.77881061411024	0.781954357826144
170	ATM	CAMK2A	-1.28617035013578	0.900808191824971
171	ATM	CAMK2D	-0.61670796688126	0.731286317304757
172	ATM	CDC7	0.605608304112146	0.272387443369062
173	ATM	CDK1	0.139624872416121	0.444478193887169
174	ATM	CDK2	-0.967224716617039	0.833284145621331
175	ATM	CDK4	-0.726929853777348	0.76636553606574
176	ATM	CDK5	-0.844874562752533	0.800909560889898
177	ATM	CDK7	1.39471182138877	0.0815513793231786
178	ATM	CDK9	1.32996235915793	0.0917653367471069
179	ATM	CHEK1	-0.432130403661589	0.667176680800259
180	ATM	CHEK2	-1.21290617209815	0.887417152195946
181	ATM	CHUK	-0.590302742237855	0.722506149376337
182	ATM	CSNK1A1	-0.388686027409359	0.651245790134618
183	ATM	CSNK1D	-0.71048476540539	0.761298212540264
184	ATM	CSNK2A1	0.623060841399716	0.2666222705934
185	ATM	DAPK1	0.099169108809738	0.460502000762457
186	ATM	DYRK1A	-0.711328689695668	0.76155971143362
187	ATM	DYRK2	-0.784818714680883	0.783720067076297
188	ATM	EGFR	-0.111108693518207	0.544234922500399
189	ATM	FYN	-0.955550430601496	0.830350292404678
190	ATM	GSK3B	0.124670945662744	0.450392029954063
191	ATM	IKBKB	-0.831654797498118	0.797198088968438
192	ATM	INSR	-1.01989108126895	0.846109940081244
193	ATM	IRAK1	-1.20854761189165	0.886581653250392
194	ATM	JAK2	0.233614367306074	0.407642186429861
195	ATM	LATS1	-0.849953546133676	0.802324543149619
196	ATM	LCK	-1.15306530745003	0.875558210036983
197	ATM	LYN	-1.21186155849497	0.887217310305117
198	ATM	MAP2K1	-0.768387920419515	0.778871622639221
199	ATM	MAP2K4	-0.503459730887333	0.692679457207388
200	ATM	MAP3K5	-0.958535612660797	0.831103628732301
201	ATM	MAP3K7	-0.861587236875079	0.805542651566379
202	ATM	MAP3K8	-0.892216657085304	0.81386159216092
203	ATM	MAPK1	-1.21359743528714	0.88754925654576
204	ATM	MAPK11	-0.713170914670776	0.762129999066392
205	ATM	MAPK14	-1.17017307078978	0.879034336239977
206	ATM	MAPK7	2.21201819065883	0.0134827040319008
207	ATM	MAPK8	-0.878242162790767	0.810093842244889
208	ATM	MAPKAPK2	-0.772068939783205	0.779963201380364
209	ATM	MARK2	-0.950094082700327	0.828967775185402
210	ATM	MTOR	-0.892695795672853	0.813989948755959
211	ATM	NEK6	-0.814174243753715	0.792227430842567
212	ATM	PAK1	-1.3788487892008	0.916029309841727
213	ATM	PAK2	-0.408138596653175	0.658414037421024
214	ATM	PAK4	-0.763282064110445	0.777352401831701
215	ATM	PDPK1	1.69522777221875	0.0450161102030732
216	ATM	PIM1	-0.336598860119284	0.631790342196952
217	ATM	PLK1	-1.131227337028	0.87102029064428
218	ATM	PLK3	-1.26552965441824	0.897159237486966
219	ATM	PRKAA1	-0.938999565811052	0.826134516368745
220	ATM	PRKACA	-0.67214624546223	0.749254700898779
221	ATM	PRKCA	5.6256044648818	9.24297458630017e-09
222	ATM	PRKCB	-1.08176342491663	0.860321168788442
223	ATM	PRKCD	-1.2789826995578	0.899548425887167
224	ATM	PRKCE	-0.702340552945532	0.75876659559577
225	ATM	PRKCI	-1.09860074368366	0.864028873402843
226	ATM	PRKCQ	-0.874276404743751	0.809016127125436
227	ATM	PRKCZ	0.020634978073283	0.491768418966606
228	ATM	PRKD1	-1.31833552958966	0.906304323899824
229	ATM	PRKG1	0.0455719116750805	0.481825728570242
230	ATM	RET	-0.0538602087698738	0.521476730287678
231	ATM	ROCK1	-1.23161487582596	0.890953509302019
232	ATM	RPS6KA1	-1.16582308704963	0.878157009591742
233	ATM	RPS6KA3	-1.11029389792522	0.866563799135403
234	ATM	RPS6KA5	-0.997305814744335	0.840691953922817
235	ATM	RPS6KB1	-0.673900990480405	0.74981286881263
236	ATM	SGK1	-1.05266862042127	0.853753552390129
237	ATM	SRC	0.0379611554231035	0.484859326585662
238	ATM	STK11	0.779888961814454	0.217728118097376
239	ATM	SYK	-0.992067880853229	0.839417793312349
240	ATM	TBK1	-0.989407460986966	0.83876808719802
241	ATM	TTK	0.634221111197805	0.262968265975978
242	ATM	ULK1	-1.09745835836393	0.863779462743657
243	ATM	VRK1	-0.467564932093657	0.67995212618904
244	ATR	ABL1	-0.613579362738367	0.730253337857831
245	ATR	AKT1	-1.0718535652818	0.858107095278195
246	ATR	ATM	3.97166343859465	3.56862540350893e-05
247	ATR	AURKA	-1.00121493141226	0.841638545321201
248	ATR	AURKB	-0.739837881864142	0.770300814979892
249	ATR	BRAF	-0.806794441696424	0.790107538999346
250	ATR	CAMK1	-1.06226940468368	0.855943300138466
251	ATR	CAMK2A	-1.24206036089656	0.8928928538662
252	ATR	CAMK2D	-0.0684952165308297	0.527304286104743
253	ATR	CDC7	-0.977029093442132	0.835722625361118
254	ATR	CDK1	-0.931707608789998	0.824256173405262
255	ATR	CDK2	-1.20760122587125	0.886399656264778
256	ATR	CDK4	-0.960645394411991	0.831634752070999
257	ATR	CDK5	-0.519699577078971	0.69836350913781
258	ATR	CDK7	0.201267959777648	0.420244527149906
259	ATR	CDK9	-0.201735164714567	0.579938114861802
260	ATR	CHEK1	-0.737683821207962	0.769646697087896
261	ATR	CHEK2	-0.129991203972801	0.551713307072451
262	ATR	CHUK	-0.709671563794722	0.761046085014124
263	ATR	CSNK1A1	-0.54563506634165	0.707341592512496
264	ATR	CSNK1D	-1.13208171340376	0.871199958933093
265	ATR	CSNK2A1	-0.289924262119171	0.614062910037777
266	ATR	DAPK1	-0.789300240939709	0.78503172707384
267	ATR	DYRK1A	-0.427836553280131	0.665614938901718
268	ATR	DYRK2	-0.31926976020333	0.625239019232161
269	ATR	EGFR	-1.19468401864748	0.883894745625041
270	ATR	FYN	-0.801820085410029	0.788671480814897
271	ATR	GSK3B	-1.11908523181518	0.868448110227723
272	ATR	IKBKB	-0.925587848035917	0.822669894513753
273	ATR	INSR	-0.123734694939435	0.5492373299248
274	ATR	IRAK1	-1.28709128298114	0.90096876330142
275	ATR	JAK2	-0.23714856490585	0.593729231300095
276	ATR	LATS1	-0.168461291545934	0.566889803350282
277	ATR	LCK	-0.551816815244877	0.709463067298079
278	ATR	LYN	1.31537061426117	0.0941926882554981
279	ATR	MAP2K1	-0.438837522942018	0.669610365261352
280	ATR	MAP2K4	-0.929134164723457	0.823590219603814
281	ATR	MAP3K5	-0.832483409705291	0.797431930629275
282	ATR	MAP3K7	-1.17752706425087	0.880507399115034
283	ATR	MAP3K8	-0.800875289126528	0.788398076494462
284	ATR	MAPK1	-0.307329059008957	0.620703540318893
285	ATR	MAPK11	-1.20659972639623	0.886206833907378
286	ATR	MAPK14	-0.640734576185758	0.739152427163174
287	ATR	MAPK7	-0.0125468931772377	0.505005354848131
288	ATR	MAPK8	-0.267792951436198	0.605570651711471
289	ATR	MAPKAPK2	-0.0613854070433029	0.524473863032822
290	ATR	MARK2	-0.689103829853676	0.754621034959686
291	ATR	MTOR	-0.0950326404494089	0.537855549546545
292	ATR	NEK6	-0.679288672564851	0.751522513870402
293	ATR	PAK1	-0.955669826989464	0.830380464426239
294	ATR	PAK2	-0.885679481258494	0.812104865896594
295	ATR	PAK4	-1.21692928622982	0.888184439094916
296	ATR	PDPK1	-1.16092833350624	0.877164477344408
297	ATR	PIM1	-0.829015816866068	0.796452271408285
298	ATR	PLK1	-1.25413847098985	0.895104160354348
299	ATR	PLK3	-0.898661979729951	0.815583632848189
300	ATR	PRKAA1	-1.20153684706916	0.885228488910841
301	ATR	PRKACA	-0.602719655590392	0.726652398278854
302	ATR	PRKCA	-1.27185122676612	0.898287008050432
303	ATR	PRKCB	-0.977054747507414	0.835728975381732
304	ATR	PRKCD	-1.08124240265336	0.860205349633543
305	ATR	PRKCE	-0.254955789300194	0.600621376988764
306	ATR	PRKCI	-1.30191580940076	0.903527416276718
307	ATR	PRKCQ	-0.814184464042824	0.792230357884487
308	ATR	PRKCZ	1.23060088445724	0.109236087145819
309	ATR	PRKD1	-0.398283840814727	0.654789514761111
310	ATR	PRKG1	-1.01010059677403	0.843776451822178
311	ATR	RET	-0.190186211006126	0.575418392027848
312	ATR	ROCK1	-0.776801095886838	0.781361934943437
313	ATR	RPS6KA1	-0.759148676710402	0.776118188224632
314	ATR	RPS6KA3	-1.17884037622732	0.880769128347964
315	ATR	RPS6KA5	-1.05661604144235	0.854656571806442
316	ATR	RPS6KB1	-0.651856108944057	0.742752999258417
317	ATR	SGK1	-1.00005653475694	0.841358425437951
318	ATR	SRC	0.378505841031608	0.352527427731678
319	ATR	STK11	-0.854513755676503	0.80358980450593
320	ATR	SYK	0.0198904152364676	0.492065395583645
321	ATR	TBK1	-0.454887278710598	0.675404832320201
322	ATR	TTK	-0.308056401305808	0.620980292164438
323	ATR	ULK1	-1.18851328007268	0.88268437453646
324	ATR	VRK1	-1.25664563287915	0.89555900853147
325	AURKA	ABL1	-0.687694718639751	0.754177476732734
326	AURKA	AKT1	-0.677579907334108	0.750980955334781
327	AURKA	ATM	0.102503533248671	0.459178504248313
328	AURKA	ATR	-0.760438875483762	0.776503853457089
329	AURKA	AURKB	-0.471330232801545	0.681297535405956
330	AURKA	BRAF	-1.17716345388095	0.880434863809122
331	AURKA	CAMK1	-1.17044318888843	0.879088668066243
332	AURKA	CAMK2A	-1.11455908720773	0.867480294615433
333	AURKA	CAMK2D	-0.760602459899161	0.776552724975567
334	AURKA	CDC7	-0.0704232492141473	0.528071606505918
335	AURKA	CDK1	0.684552495065318	0.246813176364834
336	AURKA	CDK2	-1.17695181230121	0.880392629904986
337	AURKA	CDK4	-0.718912326797326	0.763902529574803
338	AURKA	CDK5	-1.04333646905908	0.851603756870743
339	AURKA	CDK7	-0.232053882958157	0.591751918367965
340	AURKA	CDK9	-0.785096001932558	0.783801358166334
341	AURKA	CHEK1	-1.07883483022171	0.859669317543072
342	AURKA	CHEK2	-0.637118354281578	0.737976123023375
343	AURKA	CHUK	-1.12015326695061	0.86867577261281
344	AURKA	CSNK1A1	-0.826576665529862	0.795761476120366
345	AURKA	CSNK1D	-1.20750788779795	0.886381695393719
346	AURKA	CSNK2A1	-0.725739159230585	0.766000654581624
347	AURKA	DAPK1	-0.659686351627681	0.745272436503332
348	AURKA	DYRK1A	0.236366900330597	0.406573989134346
349	AURKA	DYRK2	-0.991532474934468	0.839287178470228
350	AURKA	EGFR	-1.37436372000595	0.915335603293915
351	AURKA	FYN	-1.20918391534366	0.886703902114004
352	AURKA	GSK3B	-1.26027411124737	0.896214752105503
353	AURKA	IKBKB	-1.25427130985273	0.895128295843833
354	AURKA	INSR	-0.113229014453662	0.545075503313262
355	AURKA	IRAK1	-0.928595101978236	0.823450519405456
356	AURKA	JAK2	-0.723008317653503	0.765162612954763
357	AURKA	LATS1	-0.73468077840515	0.76873303533765
358	AURKA	LCK	-0.521020526222494	0.698823763789718
359	AURKA	LYN	-1.12479499170719	0.869662041384704
360	AURKA	MAP2K1	-0.880473182624687	0.81069848666267
361	AURKA	MAP2K4	-0.700485526623033	0.758187929608353
362	AURKA	MAP3K5	-1.01534167751713	0.845028508036188
363	AURKA	MAP3K7	-0.909905344946978	0.818563784627649
364	AURKA	MAP3K8	-1.10037217787335	0.864415002217111
365	AURKA	MAPK1	-1.33980898977402	0.909846273883924
366	AURKA	MAPK11	-1.08467893437018	0.86096805947076
367	AURKA	MAPK14	-0.816098846152166	0.79277819808957
368	AURKA	MAPK7	-0.411815914645753	0.659762822172688
369	AURKA	MAPK8	-0.220843802720131	0.587392972063816
370	AURKA	MAPKAPK2	-0.504620543742894	0.693087311086633
371	AURKA	MARK2	-1.18901986225326	0.882784074474277
372	AURKA	MTOR	-1.18738266055215	0.882461641856383
373	AURKA	NEK6	-0.807177590182868	0.790217912586322
374	AURKA	PAK1	-1.28911126071263	0.901320295356403
375	AURKA	PAK2	-1.01535253789327	0.845031095601868
376	AURKA	PAK4	-1.35878776856495	0.912893074840088
377	AURKA	PDPK1	-1.21272494097981	0.887382499560078
378	AURKA	PIM1	-0.98625596119326	0.837996237796254
379	AURKA	PLK1	-0.921887597927653	0.821706395575539
380	AURKA	PLK3	-0.842759983505735	0.800318653826484
381	AURKA	PRKAA1	-1.00729766842947	0.843104125050671
382	AURKA	PRKACA	-1.03143051022073	0.848830510297911
383	AURKA	PRKCA	2.24005660949559	0.012543623993184
384	AURKA	PRKCB	-0.516003032451935	0.697073854368423
385	AURKA	PRKCD	-0.784642852738661	0.783668501231392
386	AURKA	PRKCE	-1.30225299459951	0.903585042740665
387	AURKA	PRKCI	-0.575709579265174	0.717594250285565
388	AURKA	PRKCQ	-1.03773984573157	0.850304405512307
389	AURKA	PRKCZ	-1.31625147640808	0.905955174316854
390	AURKA	PRKD1	-1.04858365978472	0.852815110189654
391	AURKA	PRKG1	0.298374353581009	0.382708730484436
392	AURKA	RET	-1.19757566656591	0.884458873045769
393	AURKA	ROCK1	-1.04390066559886	0.851734324885455
394	AURKA	RPS6KA1	-0.956080541879831	0.830484227696644
395	AURKA	RPS6KA3	-0.886155602923623	0.812233158027943
396	AURKA	RPS6KA5	-1.00924303330317	0.843570953457703
397	AURKA	RPS6KB1	-0.892632188226782	0.813972912095741
398	AURKA	SGK1	-1.07663030962265	0.859177271103104
399	AURKA	SRC	-0.558084003339657	0.711606488275375
400	AURKA	STK11	-1.29620593717213	0.902547727692284
401	AURKA	SYK	-0.951842958869841	0.829411684174813
402	AURKA	TBK1	-1.36185745387716	0.91337856223708
403	AURKA	TTK	-0.32342182004843	0.62681209662485
404	AURKA	ULK1	-1.13706314408937	0.872244055102812
405	AURKA	VRK1	-0.367317152522816	0.643308769443748
406	AURKB	ABL1	0.446676738819481	0.32755423966443
407	AURKB	AKT1	-1.26143961346005	0.896424748181215
408	AURKB	ATM	-0.727974444566432	0.766685384944073
409	AURKB	ATR	-0.93305373699527	0.824603888117831
410	AURKB	AURKA	-0.694735010310187	0.756389308427964
411	AURKB	BRAF	-1.09449625079754	0.863131304594519
412	AURKB	CAMK1	0.510857420102629	0.304725449294819
413	AURKB	CAMK2A	-0.0340442109112769	0.513579052045762
414	AURKB	CAMK2D	-0.107846238640677	0.542941168186102
415	AURKB	CDC7	-0.488831412801741	0.687519471672037
416	AURKB	CDK1	-0.910300038925845	0.818667850984085
417	AURKB	CDK2	-0.758710129229339	0.775987011870758
418	AURKB	CDK4	-1.1492395639502	0.874771394521232
419	AURKB	CDK5	-0.979860287274474	0.836422455885059
420	AURKB	CDK7	-0.837789970654064	0.798925663748962
421	AURKB	CDK9	-1.19398226809502	0.883757547829267
422	AURKB	CHEK1	-0.757547674061026	0.775639092312395
423	AURKB	CHEK2	-0.957671885706027	0.830885881095812
424	AURKB	CHUK	-0.917608808777332	0.820588147736087
425	AURKB	CSNK1A1	-1.38234728470827	0.916567453075816
426	AURKB	CSNK1D	-0.428323103151187	0.665792049554698
427	AURKB	CSNK2A1	-0.843550855904726	0.800539782013931
428	AURKB	DAPK1	-0.452142642077844	0.674416887072622
429	AURKB	DYRK1A	-1.20831510392377	0.886536959539789
430	AURKB	DYRK2	-0.927518970345004	0.823171426534323
431	AURKB	EGFR	-1.24050308668828	0.892605313391449
432	AURKB	FYN	0.261994371956973	0.39666289060591
433	AURKB	GSK3B	-0.326202804159278	0.627864540038388
434	AURKB	IKBKB	-1.25766548845732	0.895743620793792
435	AURKB	INSR	-1.03862748370213	0.850510990683272
436	AURKB	IRAK1	-0.82928996690333	0.796529826593056
437	AURKB	JAK2	-0.275295284718585	0.608455306590915
438	AURKB	LATS1	-0.906677002260648	0.817711185784821
439	AURKB	LCK	-0.596595426496818	0.724611237267949
440	AURKB	LYN	-0.578713556453854	0.718608766394916
441	AURKB	MAP2K1	-0.420194139467412	0.662828182161084
442	AURKB	MAP2K4	0.686810581178551	0.246101050516338
443	AURKB	MAP3K5	-0.454482969591798	0.675259376570984
444	AURKB	MAP3K7	-0.69446675142519	0.756305227582968
445	AURKB	MAP3K8	-0.566034469843322	0.714314825778089
446	AURKB	MAPK1	-0.320251773721938	0.625611260804433
447	AURKB	MAPK11	-0.316094274910357	0.624034523950568
448	AURKB	MAPK14	-1.35327254394636	0.912015711419563
449	AURKB	MAPK7	-1.09999093278685	0.864331963731641
450	AURKB	MAPK8	-0.512016791835537	0.695680371226674
451	AURKB	MAPKAPK2	-0.935121694376936	0.825137206262667
452	AURKB	MARK2	-0.832030113215227	0.797304026343028
453	AURKB	MTOR	-0.712359927398189	0.761879038319225
454	AURKB	NEK6	1.55601870354393	0.0598518224405078
455	AURKB	PAK1	-0.719494997052091	0.764082008166032
456	AURKB	PAK2	-0.247482696871516	0.597732659506494
457	AURKB	PAK4	-0.946496487788028	0.828052293590786
458	AURKB	PDPK1	-0.983748499389253	0.83738040650439
459	AURKB	PIM1	-1.14788901921881	0.874492809075324
460	AURKB	PLK1	-0.335376024652098	0.631329274340919
461	AURKB	PLK3	-0.423746257117076	0.664124561891949
462	AURKB	PRKAA1	-1.09758482531641	0.863807088973376
463	AURKB	PRKACA	1.0177032906721	0.154409491486638
464	AURKB	PRKCA	0.0170863436943635	0.493183866738354
465	AURKB	PRKCB	-0.643904576755967	0.740181343110265
466	AURKB	PRKCD	-0.236573502214885	0.593506160559892
467	AURKB	PRKCE	-0.916870839890614	0.820394837047442
468	AURKB	PRKCI	-1.2928382367468	0.901966493655232
469	AURKB	PRKCQ	-0.688275213021971	0.754360256126373
470	AURKB	PRKCZ	-0.537210515165423	0.704438895644735
471	AURKB	PRKD1	-1.12929590339644	0.870613485762195
472	AURKB	PRKG1	0.236216851513347	0.406632201932498
473	AURKB	RET	2.39785003027394	0.00824580788241367
474	AURKB	ROCK1	-1.14733091740059	0.874377559664824
475	AURKB	RPS6KA1	-0.733956309358386	0.768512316727712
