gena	genb	funchisq	pval
1884	CHEK1	MAP2K4	-0.871811224489804	0.808344314907016
1885	CHEK1	MAP3K5	-0.444515306122454	0.671664967413857
1886	CHEK1	MAP3K7	-0.980229591836736	0.836513599741689
1887	CHEK1	MAP3K8	-0.561224489795919	0.712677744987935
1888	CHEK1	MAPK1	1.40752551020408	0.079635809116966
1889	CHEK1	MAPK11	1.21237244897959	0.11268492114906
1890	CHEK1	MAPK14	1.53316326530612	0.0626178164265398
1891	CHEK1	MAPK7	-0.364158163265306	0.642130046960564
1892	CHEK1	MAPK8	-0.264668367346943	0.604367526048267
1893	CHEK1	MAPKAPK2	1.95663265306122	0.0251953365506212
1894	CHEK1	MARK2	-0.440688775510203	0.670280838165677
1895	CHEK1	MELK	1.35395408163265	0.0878755139064724
1896	CHEK1	MET	-0.0503826530612272	0.520091270159579
1897	CHEK1	MTOR	0.247448979591836	0.402280386110989
1898	CHEK1	NEK6	-0.959821428571431	0.831427452192001
1899	CHEK1	PAK1	-0.896045918367356	0.814885880299403
1900	CHEK1	PAK2	-0.963647959183675	0.832388773246146
1901	CHEK1	PAK4	0.621123558644306	0.267259164854699
1902	CHEK1	PDGFRB	-0.589923469387755	0.722379020595982
1903	CHEK1	PDPK1	2.01211734693878	0.0221037842416766
1904	CHEK1	PIM1	-0.424107142857146	0.66425616174965
1905	CHEK1	PLK1	-0.876913265306129	0.809733124765522
1906	CHEK1	PLK3	-0.998086734693878	0.840881348999396
1907	CHEK1	PRKAA1	-0.72193877551021	0.764833939945513
1908	CHEK1	PRKACA	0.734056122448979	0.231457266984511
1909	CHEK1	PRKCA	0.00318877551019625	0.498727864782181
1910	CHEK1	PRKCB	-0.487244897959187	0.686957604354146
1911	CHEK1	PRKCD	-0.906250000000007	0.817598228161508
1912	CHEK1	PRKCE	-0.332270408163265	0.630157458692035
1913	CHEK1	PRKCI	-0.877551020408166	0.809906290251514
1914	CHEK1	PRKCQ	-0.928571428571431	0.823444382746998
1915	CHEK1	PRKCZ	-0.183035714285714	0.572615001995802
1916	CHEK1	PRKD1	-0.677643998637105	0.751001279105316
1917	CHEK1	PRKG1	-0.78125	0.782672264321914
1918	CHEK1	RET	-0.377551020408163	0.647117921986958
1919	CHEK1	ROCK1	-0.723852040816325	0.76542171196698
1920	CHEK1	RPS6KA1	-0.953443877551024	0.82981739053006
1921	CHEK1	RPS6KA3	-0.245535714285715	0.596979170833492
1922	CHEK1	RPS6KA5	0.0567602040816322	0.477368107672512
1923	CHEK1	RPS6KB1	-0.279974489795919	0.610251461646049
1924	CHEK1	SGK1	-0.892219387755102	0.813862323836466
1925	CHEK1	SRC	1.15497448979592	0.124050436600544
1926	CHEK1	STK11	0.153698979591836	0.438923544694864
1927	CHEK1	STK4	-0.21875	0.586577601141551
1928	CHEK1	SYK	-0.299107142857143	0.617570851788896
1929	CHEK1	TBK1	-0.961096938775512	0.831748285621555
1930	CHEK1	TTK	-0.808035714285715	0.790464988574757
1931	CHEK1	ULK1	0.383290816326529	0.350752073900312
1932	CHEK1	VRK1	-0.0771683673469408	0.530755197107151
1933	CHEK2	ABL1	-0.990557416996651	0.839049130236405
1934	CHEK2	ADRBK1	0.337920795351568	0.367711438008807
1935	CHEK2	AKT1	-1.25460946033385	0.895189716250524
1936	CHEK2	ATM	0.0853051208518864	0.466009410262038
1937	CHEK2	ATR	-0.432922519093805	0.66746447021233
1938	CHEK2	AURKA	-0.227613860561173	0.590026778197763
1939	CHEK2	AURKB	1.59254317874569	0.0556313546145904
1940	CHEK2	BMX	0.28518609407051	0.387750786759647
1941	CHEK2	BRAF	1.1913984648594	0.116748597653837
1942	CHEK2	BTK	0.519881791660438	0.301572983534265
1943	CHEK2	CAMK1	-0.406163168958374	0.657688642939963
1944	CHEK2	CAMK2A	0.0853309669724305	0.465999136611713
1945	CHEK2	CAMK2D	-0.666278526102262	0.747383455683702
1946	CHEK2	CDC7	-1.08735921430065	0.861560955661153
1947	CHEK2	CDK1	-1.20992151791515	0.886845495256115
1948	CHEK2	CDK2	-1.20678121426918	0.886241793725826
